year,month,day,hour,min,sec,lat,,latM,latMd,long,,longM,longMd,depth,mag
2009,8,30,14,24,2213,60,N,,98,153,W,4,14,128,3
2009,8,30,15,13,1567,61,N,29,84,151,W,53,71,1010,7
2009,8,30,18,18,3456,53,N,54,50,166,W,33,86,819,7
2009,8,30,20,12,2188,61,N,29,11,151,W,52,41,937,6
2009,8,30,20,29,1913,58,N,27,61,154,W,32,51,256,9
2009,8,30,21,51,1220,58,N,9,42,155,W,23,58,290,2
2009,8,30,22,52,544,60,N,26,25,153,W,4,54,814,5
2009,8,31,0,9,2307,61,N,12,23,152,W,16,25,525,8
2009,8,31,0,9,4423,54,N,46,52,163,W,55,29,0,7
2009,8,31,2,11,490,54,N,46,29,163,W,55,92,983,13
2009,8,31,2,32,3829,55,N,31,19,162,W,1,1,0,19
2009,8,31,6,7,4969,60,N,30,15,152,W,45,51,499,2
2009,8,31,10,36,2408,60,N,42,88,152,W,39,5,53,3
2009,8,31,11,54,2660,60,N,30,13,152,W,45,4,489,1
2009,8,31,11,54,3003,60,N,30,39,152,W,50,80,263,5
2009,8,31,14,56,5796,61,N,29,0,151,W,52,19,999,9
2009,8,31,15,4,5434,61,N,29,49,151,W,52,79,999,4
2009,8,31,16,9,3210,58,N,9,95,155,W,22,23,83,8
2009,8,31,16,22,1047,51,N,59,71,178,E,31,74,0,-2
2009,8,31,17,45,5718,60,N,35,5,152,W,53,51,1006,5
2009,8,31,19,53,1984,53,N,55,45,166,W,35,95,1181,7
2009,8,31,20,28,3464,58,N,14,12,155,W,5,65,443,10
2009,8,31,21,19,31,59,N,59,46,153,W,,33,0,-7
2009,8,31,23,36,4679,54,N,46,25,164,W,,7,553,7
2009,9,1,4,56,2599,54,N,43,93,164,W,9,18,183,8
2009,9,1,5,38,4244,60,N,42,22,152,W,38,30,916,5
2009,9,1,5,45,1018,51,N,51,73,177,W,51,5,724,7
2009,9,1,13,1,4930,58,N,17,19,154,W,59,8,304,12
2009,9,1,13,17,256,59,N,21,20,153,W,25,53,0,-2
2009,9,1,13,57,5019,58,N,9,98,155,W,21,74,250,2
2009,9,1,14,51,5977,53,N,21,62,168,W,40,69,857,29
2009,9,1,17,46,2170,51,N,52,1,177,W,50,75,644,8
2009,9,1,17,55,3252,60,N,30,9,152,W,45,38,521,6
2009,9,1,18,13,83,60,N,30,17,152,W,45,13,559,0
2009,9,1,19,14,5312,51,N,56,6,178,E,31,60,954,8
2009,9,1,19,32,2093,51,N,24,23,179,E,41,14,0,17
2009,9,1,20,19,4257,60,N,34,2,152,W,53,18,884,0
2009,9,1,21,32,5399,61,N,13,71,152,W,14,63,335,0
2009,9,2,1,26,2451,61,N,10,36,152,W,15,9,656,6
2009,9,2,2,14,4680,53,N,22,70,168,W,41,69,1723,24
2009,9,2,2,31,3877,58,N,10,14,155,W,21,3,0,5
2009,9,2,5,4,4259,58,N,13,84,155,W,10,9,376,13
2009,9,2,14,6,3796,51,N,37,14,177,W,16,45,0,14
2009,9,2,15,57,5103,58,N,13,1,155,W,10,45,300,8
2009,9,2,18,24,4847,54,N,30,54,164,W,39,95,635,13
2009,9,2,18,25,4933,54,N,31,1,164,W,39,63,323,13
2009,9,2,20,34,5609,58,N,10,42,155,W,21,10,0,4
2009,9,2,20,50,681,58,N,17,97,154,W,58,28,333,2
2009,9,3,7,23,5528,52,N,4,10,176,W,8,83,0,-9
2009,9,3,7,39,3335,61,N,18,22,152,W,14,57,62,5
2009,9,3,7,43,2216,60,N,27,94,152,W,45,7,112,5
2009,9,3,12,9,1227,51,N,43,77,179,W,1,93,886,16
2009,9,3,12,12,2555,60,N,1,7,153,W,3,96,224,2
2009,9,3,13,32,3238,58,N,14,34,155,W,8,82,113,-2
2009,9,3,15,35,140,58,N,16,90,154,W,59,81,244,5
2009,9,3,16,30,492,58,N,17,2,154,W,52,19,1779,11
2009,9,3,17,15,4690,58,N,15,8,155,W,7,34,339,5
2009,9,3,17,18,1500,60,N,29,99,152,W,45,30,533,3
2009,9,3,17,28,3332,51,N,56,13,178,E,33,67,471,7
2009,9,3,17,38,495,58,N,10,49,155,W,20,45,338,6
2009,9,3,17,40,1440,51,N,43,56,179,W,1,97,807,14
2009,9,3,20,34,3814,52,N,,80,178,E,24,28,620,9
2009,9,3,21,39,5354,58,N,9,74,155,W,18,96,0,6
2009,9,4,0,23,453,61,N,10,48,152,W,26,94,0,1
2009,9,4,5,55,692,59,N,21,50,153,W,25,69,0,0
2009,9,4,7,44,936,60,N,1,2,153,W,4,30,128,3
2009,9,4,14,23,2197,60,N,35,55,152,W,49,19,3377,9
2009,9,4,15,45,3065,61,N,18,11,152,W,13,87,240,1
2009,9,4,17,48,2751,60,N,42,80,152,W,38,53,54,1
2009,9,4,18,51,668,58,N,16,62,155,W,,11,219,4
2009,9,4,19,34,5809,58,N,23,24,154,W,46,73,436,6
2009,9,5,1,8,2111,58,N,24,66,154,W,46,63,596,15
2009,9,5,1,16,5491,58,N,25,54,154,W,49,98,317,1
2009,9,5,2,24,1375,60,N,28,15,152,W,46,67,536,5
2009,9,5,2,25,100,58,N,9,43,155,W,24,9,207,0
2009,9,5,2,44,3151,58,N,16,62,154,W,59,28,215,0
2009,9,5,3,30,1003,60,N,27,85,152,W,46,83,567,3
2009,9,5,5,26,970,54,N,46,23,164,W,,6,0,4
2009,9,5,6,56,5964,54,N,46,35,163,W,58,33,1680,12
2009,9,5,7,51,2390,61,N,14,78,152,W,12,28,2342,8
2009,9,5,7,51,4130,61,N,14,58,152,W,11,39,2297,12
2009,9,5,9,2,4720,54,N,47,87,163,W,59,68,1033,6
2009,9,5,9,5,3959,60,N,27,94,152,W,38,29,807,12
2009,9,5,11,0,3142,58,N,10,52,155,W,19,98,0,4
2009,9,5,11,14,3968,54,N,45,88,163,W,57,85,0,11
2009,9,5,11,16,3461,53,N,13,35,168,W,4,71,1093,13
2009,9,5,12,18,2510,53,N,13,41,168,W,3,97,703,18
2009,9,5,12,18,3930,53,N,14,98,168,W,3,54,0,14
2009,9,5,12,27,2853,60,N,26,45,152,W,53,82,0,3
2009,9,5,15,5,5127,52,N,4,49,176,W,8,35,377,1
2009,9,5,15,7,2787,53,N,14,13,168,W,5,8,952,4
2009,9,5,15,29,3206,58,N,10,5,155,W,21,23,170,15
2009,9,5,15,30,2111,58,N,9,96,155,W,21,37,102,9
2009,9,5,15,38,3281,54,N,46,54,164,W,,71,0,2
2009,9,5,15,58,5421,59,N,21,57,153,W,25,42,0,-7
2009,9,5,16,47,3119,58,N,10,46,155,W,22,34,185,10
2009,9,5,17,16,4864,59,N,21,66,153,W,25,78,4,-1
2009,9,5,18,16,3567,54,N,45,76,163,W,58,57,534,10
2009,9,5,18,33,5989,54,N,47,15,163,W,55,86,1389,12
2009,9,5,18,44,2542,58,N,24,93,154,W,46,31,599,14
2009,9,5,18,58,914,54,N,47,14,163,W,56,74,644,11
2009,9,5,19,5,3302,58,N,24,69,154,W,46,9,559,9
2009,9,5,20,1,2417,58,N,25,12,154,W,47,47,509,2
2009,9,6,1,3,2359,53,N,16,71,168,W,7,88,1468,10
2009,9,6,4,29,5526,58,N,16,94,154,W,58,99,267,1
2009,9,6,8,4,4037,54,N,8,52,165,W,57,46,299,1
2009,9,6,8,4,4639,54,N,8,67,165,W,57,52,229,7
2009,9,6,9,41,1246,58,N,10,79,155,W,21,44,184,3
2009,9,6,9,47,84,58,N,10,13,155,W,21,70,181,3
2009,9,6,11,17,3314,58,N,10,70,155,W,21,55,0,-2
2009,9,6,11,18,1463,60,N,32,25,152,W,45,91,522,-1
2009,9,6,11,19,5188,58,N,10,83,155,W,21,78,0,4
2009,9,6,11,20,79,58,N,11,1,155,W,21,57,152,-2
2009,9,6,11,20,776,58,N,10,64,155,W,21,46,0,17
2009,9,6,14,0,1582,60,N,28,14,152,W,46,61,535,1
2009,9,6,15,9,4378,60,N,44,1,152,W,40,53,888,4
2009,9,6,15,17,4911,60,N,28,10,152,W,46,62,570,-5
2009,9,6,15,31,2318,52,N,4,66,176,W,7,58,371,-5
2009,9,6,16,28,2955,60,N,43,51,152,W,38,94,992,6
2009,9,6,17,50,754,61,N,17,98,152,W,13,86,278,2
2009,9,6,18,43,2048,51,N,48,72,178,W,31,45,1482,16
2009,9,6,20,47,5419,58,N,9,68,155,W,22,40,199,11
2009,9,7,1,39,1876,60,N,2,3,153,W,4,6,0,-8
2009,9,7,3,36,5290,58,N,13,18,155,W,9,23,116,2
2009,9,7,4,19,3751,51,N,53,83,177,W,37,8,1320,18
2009,9,7,5,51,3845,54,N,44,97,163,W,57,12,783,8
2009,9,7,6,45,3985,60,N,28,13,152,W,47,70,524,-5
2009,9,7,12,13,5297,58,N,10,84,155,W,19,91,115,1
2009,9,7,21,43,2426,51,N,54,29,177,W,37,51,1491,16
2009,9,8,1,9,5689,54,N,46,36,163,W,55,88,1142,9
2009,9,8,11,5,5253,60,N,30,1,152,W,45,31,481,-2
2009,9,8,11,5,5971,60,N,29,21,152,W,45,41,677,5
2009,9,8,12,33,3173,58,N,13,54,155,W,10,20,41,0
2009,9,8,20,44,140,59,N,21,74,153,W,25,46,0,4
2009,9,8,22,0,5115,58,N,11,12,155,W,17,15,166,-1
2009,9,9,1,47,5338,51,N,49,27,178,W,32,73,1685,17
2009,9,9,2,33,1859,51,N,49,12,178,W,32,5,1500,12
2009,9,9,11,38,3195,58,N,15,45,155,W,10,65,1026,8
2009,9,9,13,34,3123,58,N,9,93,155,W,22,3,175,12
2009,9,9,13,34,5888,58,N,9,80,155,W,21,96,166,8
2009,9,9,13,46,5848,51,N,43,54,179,W,1,92,664,11
2009,9,9,13,57,4134,60,N,30,14,152,W,44,97,527,-3
2009,9,9,14,51,1629,58,N,26,20,154,W,51,10,0,6
2009,9,9,15,31,3303,58,N,9,74,155,W,21,81,117,8
2009,9,9,16,46,2144,51,N,36,14,178,W,39,99,1159,15
2009,9,9,17,11,5165,51,N,53,61,177,W,42,35,578,12
2009,9,9,17,22,3975,58,N,15,1,155,W,5,26,66,1
2009,9,9,18,28,2957,51,N,39,64,178,W,23,86,718,18
2009,9,9,21,59,1458,61,N,19,20,152,W,15,43,393,8
2009,9,9,23,41,1865,58,N,23,42,154,W,34,37,1004,12
2009,9,10,1,31,1929,58,N,14,60,155,W,7,21,227,3
2009,9,10,2,4,2498,58,N,13,44,155,W,10,31,0,-2
2009,9,10,3,45,1906,61,N,12,53,152,W,14,66,566,-5
2009,9,10,4,30,2465,58,N,16,97,155,W,,14,235,7
2009,9,10,4,43,2460,61,N,17,94,152,W,14,52,202,1
2009,9,10,6,46,1989,51,N,43,63,179,W,5,87,1280,18
2009,9,10,7,32,5234,61,N,21,24,151,W,52,86,518,2
2009,9,10,7,51,3401,58,N,17,32,154,W,59,24,256,9
2009,9,10,9,21,2059,51,N,35,99,178,W,24,91,278,18
2009,9,10,10,59,4647,58,N,17,50,154,W,58,96,256,8
2009,9,10,14,45,207,58,N,17,90,154,W,50,68,447,17
2009,9,10,19,53,3069,61,N,15,13,152,W,7,62,554,4
2009,9,10,23,49,3870,58,N,10,4,155,W,17,60,161,9
2009,9,11,1,5,1039,58,N,9,94,155,W,21,41,0,2
2009,9,11,1,22,5935,60,N,1,67,153,W,5,37,0,-9
2009,9,11,2,18,2225,54,N,9,32,165,W,57,74,0,3
2009,9,11,2,18,3035,54,N,8,79,165,W,58,25,183,9
2009,9,11,9,26,4459,58,N,14,26,155,W,9,26,260,10
2009,9,11,17,27,4321,54,N,13,6,166,W,3,38,842,12
2009,9,11,18,5,4651,54,N,14,12,166,W,3,82,776,9
2009,9,11,23,0,4171,60,N,2,16,153,W,4,36,0,3
2009,9,11,23,56,2761,58,N,10,36,155,W,20,7,0,4
2009,9,12,0,18,4921,54,N,14,4,166,W,5,5,630,8
2009,9,12,0,39,5947,61,N,30,9,152,W,8,62,335,5
2009,9,12,3,17,4662,61,N,28,94,152,W,1,43,531,3
2009,9,12,3,21,2226,61,N,29,94,151,W,59,23,521,8
2009,9,12,5,12,7,60,N,32,65,152,W,46,42,127,10
2009,9,12,5,53,3397,58,N,16,25,154,W,59,91,190,6
2009,9,12,9,32,580,58,N,11,48,155,W,15,18,173,3
2009,9,12,9,32,967,58,N,12,9,155,W,15,98,193,6
2009,9,12,13,7,3318,58,N,13,91,155,W,9,29,157,3
2009,9,12,19,54,1526,61,N,29,80,151,W,59,10,521,6
2009,9,13,0,26,3424,61,N,18,64,152,W,14,70,300,8
2009,9,13,0,29,4951,60,N,1,97,153,W,1,41,0,-9
2009,9,13,1,9,2529,61,N,18,30,152,W,14,62,420,11
2009,9,13,2,6,2200,61,N,18,19,151,W,49,64,966,2
2009,9,13,4,26,1325,60,N,27,91,152,W,46,76,564,-5
2009,9,13,6,0,4484,58,N,11,31,155,W,17,57,162,4
2009,9,13,8,32,5223,60,N,30,85,152,W,45,18,321,-1
2009,9,13,10,15,5848,58,N,14,69,155,W,7,30,0,3
2009,9,13,11,22,2181,54,N,36,98,163,W,30,1,1274,17
2009,9,13,11,30,4703,58,N,24,87,154,W,46,77,627,13
2009,9,13,13,17,1923,58,N,10,98,155,W,17,48,170,2
2009,9,13,14,55,3662,60,N,29,92,152,W,45,37,487,-2
2009,9,13,16,43,518,54,N,37,86,164,W,8,56,38,18
2009,9,13,19,6,1017,61,N,19,56,152,W,15,13,246,-1
2009,9,13,19,6,3449,61,N,19,36,152,W,15,74,0,1
2009,9,13,21,6,555,58,N,10,63,155,W,20,15,101,7
2009,9,13,21,57,1456,60,N,,71,153,W,9,89,0,3
2009,9,13,22,14,2564,60,N,2,10,153,W,4,23,0,-7
2009,9,13,22,18,3564,54,N,40,67,164,W,9,15,0,9
2009,9,13,22,27,4134,58,N,24,91,154,W,47,88,565,10
2009,9,14,0,6,3244,59,N,21,60,153,W,25,58,0,-1
2009,9,14,1,4,603,53,N,50,9,166,W,54,88,228,5
2009,9,14,1,10,1488,52,N,4,79,176,W,8,36,365,-4
2009,9,14,2,48,2817,51,N,56,3,177,W,37,22,1014,14
2009,9,14,10,37,2322,58,N,9,96,155,W,22,79,163,5
2009,9,14,16,3,4673,54,N,36,42,163,W,30,32,910,27
2009,9,14,22,1,1305,58,N,17,54,154,W,59,5,248,17
2009,9,15,1,47,3019,58,N,10,51,155,W,20,0,0,-4
2009,9,15,2,28,520,53,N,59,10,166,W,39,96,1022,7
2009,9,15,3,7,5236,58,N,13,33,155,W,11,4,0,1
2009,9,15,6,6,5384,61,N,20,4,152,W,5,93,389,-3
2009,9,15,7,8,4645,58,N,10,10,155,W,21,25,199,4
2009,9,15,10,10,316,54,N,45,52,163,W,57,19,0,3
2009,9,15,13,57,124,53,N,59,10,166,W,35,45,996,7
2009,9,15,16,2,2258,58,N,10,2,155,W,20,94,0,6
2009,9,15,20,4,598,53,N,58,33,166,W,36,4,997,12
2009,9,15,20,17,2193,58,N,15,84,155,W,2,38,0,0
2009,9,15,20,43,2156,53,N,59,13,166,W,36,24,896,10
2009,9,15,21,56,291,53,N,52,39,166,W,33,42,1589,9
2009,9,15,22,15,2003,58,N,24,56,154,W,48,44,535,11
2009,9,15,22,27,1768,58,N,25,89,154,W,50,90,0,5
2009,9,15,23,20,1791,58,N,25,11,154,W,47,84,656,9
2009,9,15,23,20,2119,58,N,25,40,154,W,51,4,0,9
2009,9,16,1,28,810,53,N,12,85,168,W,23,84,194,11
2009,9,16,5,1,3843,58,N,9,43,155,W,19,60,188,3
2009,9,16,5,32,4026,61,N,19,86,152,W,13,45,835,12
2009,9,16,8,4,4555,53,N,56,20,166,W,40,7,571,2
2009,9,16,10,8,3148,54,N,36,48,163,W,30,51,927,14
2009,9,16,12,27,1515,61,N,11,36,152,W,17,47,0,-1
2009,9,16,14,36,5017,61,N,53,75,144,W,4,25,338,12
2009,9,16,16,15,110,58,N,14,79,155,W,7,28,0,2
2009,9,16,18,0,520,61,N,18,47,152,W,14,45,429,4
2009,9,17,5,23,2760,60,N,39,38,152,W,41,85,724,9
2009,9,17,9,59,3811,58,N,15,44,154,W,55,8,1056,9
2009,9,17,14,10,46,53,N,59,17,166,W,35,67,373,11
2009,9,17,23,42,2732,58,N,16,28,154,W,58,44,0,4
2009,9,18,3,11,5635,60,N,29,57,152,W,46,52,130,7
2009,9,18,3,28,4808,60,N,,54,153,W,3,70,224,1
2009,9,18,7,26,2500,58,N,11,15,155,W,21,32,186,2
2009,9,18,10,2,179,60,N,29,67,152,W,47,50,0,1
2009,9,18,10,14,3780,58,N,14,61,155,W,8,34,354,5
2009,9,18,10,39,3941,58,N,10,9,155,W,22,14,180,3
2009,9,18,21,51,3440,58,N,14,52,155,W,6,56,225,3
2009,9,19,0,1,4651,60,N,2,78,153,W,3,49,0,-3
2009,9,19,0,54,58,53,N,53,81,166,W,54,10,51,5
2009,9,19,1,28,2875,60,N,,36,153,W,3,50,232,1
2009,9,19,3,5,1384,58,N,13,55,155,W,6,60,0,2
2009,9,19,4,3,5699,58,N,21,92,154,W,44,7,501,8
2009,9,19,4,44,3453,60,N,,41,153,W,3,66,241,-1
2009,9,19,5,33,1473,60,N,33,38,152,W,45,10,679,3
2009,9,19,7,50,5181,58,N,11,71,155,W,14,78,0,1
2009,9,19,11,38,393,58,N,14,13,155,W,10,77,0,1
2009,9,19,12,44,3718,58,N,14,34,155,W,8,59,110,10
2009,9,19,12,49,4972,60,N,29,79,152,W,49,74,2954,10
2009,9,19,15,5,1956,58,N,11,38,155,W,21,43,220,4
2009,9,19,16,15,2316,58,N,10,79,155,W,20,20,306,18
2009,9,19,16,15,3136,58,N,10,96,155,W,19,38,168,11
2009,9,19,16,15,3612,58,N,10,64,155,W,19,92,127,12
2009,9,19,17,46,3774,58,N,13,74,155,W,7,94,0,1
2009,9,19,18,11,5122,58,N,15,97,154,W,56,1,0,4
2009,9,19,18,18,5561,60,N,31,68,152,W,49,0,598,-2
2009,9,19,19,50,194,58,N,14,60,155,W,8,46,185,6
2009,9,19,19,50,1933,58,N,14,27,155,W,8,36,290,4
2009,9,19,19,51,4006,58,N,9,91,155,W,20,62,0,7
2009,9,19,23,10,4365,53,N,53,59,166,W,35,81,1524,10
2009,9,20,1,48,5034,58,N,10,39,155,W,20,17,0,2
2009,9,20,4,9,2758,61,N,1,67,152,W,14,89,1825,6
2009,9,20,5,11,1520,58,N,10,59,155,W,20,98,0,0
2009,9,20,5,58,211,58,N,16,44,154,W,57,10,206,8
2009,9,20,6,2,3250,58,N,10,65,155,W,20,10,101,2
2009,9,20,6,27,851,58,N,14,98,155,W,5,16,178,1
2009,9,20,7,51,2497,61,N,29,68,151,W,59,14,422,11
2009,9,20,11,2,2696,54,N,37,0,163,W,30,79,353,11
2009,9,20,12,48,4529,54,N,44,63,164,W,7,90,98,4
2009,9,20,14,18,2972,60,N,31,58,152,W,56,85,536,4
2009,9,20,15,27,928,53,N,14,19,168,W,4,70,1070,10
2009,9,20,15,27,4557,60,N,33,66,152,W,40,7,693,-1
2009,9,20,17,29,5477,60,N,41,36,153,W,2,6,968,7
2009,9,20,21,46,2048,58,N,10,13,155,W,21,42,95,4
2009,9,21,2,26,2690,61,N,21,25,152,W,5,5,477,3
2009,9,21,7,53,3992,54,N,36,68,163,W,30,11,592,23
2009,9,21,14,6,831,58,N,25,87,154,W,49,87,333,5
2009,9,21,17,14,2597,60,N,30,38,152,W,40,85,0,-4
2009,9,21,20,57,3904,58,N,22,40,154,W,43,69,368,8
2009,9,21,21,25,3061,58,N,10,36,155,W,21,88,172,2
2009,9,21,21,58,1229,60,N,2,0,153,W,3,77,0,-3
2009,9,21,23,42,1620,54,N,31,43,163,W,31,73,1425,15
2009,9,22,1,41,5889,58,N,4,33,155,W,23,96,0,9
2009,9,22,2,12,4892,60,N,29,41,152,W,46,85,0,4
2009,9,22,2,13,2023,60,N,29,47,152,W,36,59,468,8
2009,9,22,8,4,51,53,N,9,48,168,W,6,64,1441,13
2009,9,22,9,17,3365,58,N,22,21,154,W,53,44,633,17
2009,9,22,9,34,3752,58,N,10,79,155,W,19,54,142,-1
2009,9,22,9,53,3681,60,N,56,54,152,W,48,32,0,11
2009,9,22,10,56,2235,58,N,10,34,155,W,20,7,161,13
2009,9,22,14,6,5097,54,N,37,55,163,W,31,68,749,15
2009,9,22,18,31,1841,58,N,9,98,155,W,21,35,100,9
2009,9,22,22,20,3267,58,N,10,61,155,W,19,92,140,9
2009,9,23,12,3,423,58,N,11,85,155,W,17,1,205,5
2009,9,23,15,32,462,58,N,10,71,155,W,19,87,173,9
2009,9,23,16,17,5264,58,N,13,53,155,W,9,53,214,1
2009,9,23,17,20,455,58,N,15,19,155,W,15,42,464,7
2009,9,23,20,5,4723,58,N,16,43,155,W,2,4,344,4
2009,9,23,21,15,2355,54,N,37,13,163,W,30,17,844,22
2009,9,23,21,21,809,54,N,37,34,163,W,30,90,664,17
2009,9,23,21,32,4305,54,N,36,37,163,W,29,25,433,17
2009,9,23,21,53,3601,54,N,36,45,163,W,28,62,860,21
2009,9,23,22,18,4229,60,N,1,63,153,W,2,54,416,5
2009,9,23,23,13,736,58,N,10,25,155,W,19,93,0,3
2009,9,23,23,13,1131,58,N,10,41,155,W,20,42,0,13
2009,9,23,23,41,5704,53,N,59,25,166,W,12,75,1533,16
2009,9,24,0,34,5643,60,N,1,54,153,W,4,23,3166,21
2009,9,24,1,2,3105,60,N,29,9,152,W,43,91,0,2
2009,9,24,4,53,2372,58,N,17,2,154,W,50,71,2380,12
2009,9,24,9,36,5360,60,N,29,22,152,W,46,31,3,5
2009,9,24,12,4,547,54,N,36,42,163,W,30,2,273,18
2009,9,24,12,7,939,54,N,36,86,163,W,29,17,757,23
2009,9,24,17,57,3437,54,N,36,9,163,W,28,62,532,19
2009,9,24,18,53,101,58,N,24,10,154,W,31,46,1029,9
2009,9,24,20,17,2930,58,N,22,30,154,W,29,14,891,13
2009,9,24,21,11,3116,60,N,29,7,152,W,46,39,0,1
2009,9,24,21,18,2466,54,N,36,72,163,W,32,36,712,23
2009,9,24,21,23,3805,58,N,14,44,155,W,8,52,127,9
2009,9,24,22,10,3760,54,N,36,41,163,W,29,20,597,19
2009,9,25,0,40,5964,58,N,11,38,155,W,16,70,183,5
2009,9,25,2,12,3134,60,N,28,29,152,W,45,21,0,-3
2009,9,25,3,28,299,60,N,2,15,153,W,4,36,0,-6
2009,9,25,14,27,1449,58,N,22,67,154,W,53,91,470,8
2009,9,25,15,14,140,58,N,13,7,155,W,7,57,206,6
2009,9,26,0,33,5417,61,N,29,3,152,W,,4,262,8
2009,9,26,1,49,2300,58,N,10,68,155,W,19,85,154,11
2009,9,26,6,38,5460,53,N,15,62,168,W,4,13,102,13
2009,9,26,7,4,4747,54,N,31,66,164,W,38,87,635,6
2009,9,26,11,23,4410,58,N,16,49,154,W,59,62,226,4
2009,9,26,14,11,475,61,N,10,84,152,W,17,82,529,-3
2009,9,26,16,28,4779,58,N,9,62,155,W,18,85,0,4
2009,9,26,18,54,5692,58,N,16,35,154,W,59,96,1524,5
2009,9,26,18,57,221,58,N,15,22,154,W,55,33,1092,6
2009,9,26,22,38,2940,58,N,14,34,155,W,8,13,127,9
2009,9,26,22,40,1151,58,N,14,55,155,W,8,58,220,7
2009,9,26,22,41,1555,58,N,14,48,155,W,8,44,0,2
2009,9,27,2,2,1522,53,N,19,57,168,W,13,62,0,17
2009,9,27,4,52,1446,60,N,29,40,152,W,45,29,0,1
2009,9,27,8,20,5672,61,N,17,43,152,W,13,26,44,-1
2009,9,27,8,50,747,54,N,34,62,163,W,42,9,1273,9
2009,9,27,10,25,3131,60,N,28,70,152,W,42,74,3160,10
2009,9,27,12,10,168,61,N,11,2,152,W,17,74,598,9
2009,9,27,12,11,1634,61,N,10,95,152,W,17,95,545,4
2009,9,27,12,31,8,61,N,10,96,152,W,17,64,538,0
2009,9,27,13,27,1091,61,N,23,18,151,W,49,65,1869,11
2009,9,27,15,4,4499,51,N,57,23,178,E,23,4,347,14
2009,9,27,15,34,310,61,N,29,9,151,W,59,95,378,10
2009,9,27,15,40,3512,58,N,17,19,155,W,49,19,0,20
2009,9,27,17,12,467,53,N,12,86,168,W,1,31,869,23
2009,9,27,18,27,1881,58,N,13,57,155,W,9,73,0,-2
2009,9,27,19,45,272,60,N,29,17,152,W,47,11,3479,12
2009,9,27,21,2,4905,61,N,19,3,152,W,16,56,0,1
2009,9,28,2,20,1504,61,N,27,70,152,W,1,30,435,7
2009,9,28,2,20,5576,58,N,9,17,155,W,23,59,246,5
2009,9,28,4,2,4765,58,N,15,28,155,W,6,58,397,12
2009,9,28,6,17,202,58,N,14,21,155,W,53,89,938,16
2009,9,28,11,18,2829,58,N,17,80,154,W,58,10,200,4
2009,9,28,12,57,1992,60,N,53,27,152,W,31,74,1554,10
2009,9,28,17,26,1953,53,N,26,78,168,W,3,90,891,12
2009,9,28,20,54,4754,61,N,30,37,152,W,1,14,233,12
2009,9,28,21,48,2936,54,N,36,41,163,W,30,12,921,22
2009,9,29,1,3,3880,58,N,10,45,155,W,20,53,175,12
2009,9,29,3,36,879,58,N,17,41,154,W,58,77,335,21
2009,9,29,3,36,2061,58,N,17,69,155,W,,26,243,17
2009,9,29,3,36,3652,58,N,17,33,154,W,59,9,323,18
2009,9,29,4,34,3893,61,N,9,23,152,W,25,30,40,6
2009,9,29,4,36,3698,58,N,16,40,154,W,59,93,167,1
2009,9,29,8,17,4761,58,N,11,16,155,W,21,28,202,2
2009,9,29,8,33,452,58,N,22,33,154,W,52,88,413,5
2009,9,29,14,52,5683,58,N,11,51,155,W,15,63,193,4
2009,9,29,18,43,502,58,N,13,99,155,W,10,64,0,0
2009,9,29,18,43,1564,58,N,13,85,155,W,10,21,183,3
2009,9,29,20,4,2051,53,N,53,0,166,W,57,42,736,9
2009,9,29,20,53,4746,60,N,29,94,152,W,44,46,0,4
2009,9,30,1,39,3689,58,N,14,77,155,W,6,57,1043,10
2009,9,30,3,50,4037,58,N,10,46,155,W,21,46,0,4
2009,9,30,3,58,4557,58,N,11,3,155,W,20,87,175,5
2009,9,30,5,5,5725,58,N,10,8,155,W,20,89,139,9
2009,9,30,11,53,3529,58,N,22,38,154,W,52,15,316,13
2009,9,30,13,30,5647,61,N,16,36,152,W,11,21,3176,7
2009,9,30,16,3,2595,58,N,14,77,155,W,7,30,0,4
2009,9,30,16,3,5589,58,N,15,56,155,W,7,51,428,4
2009,9,30,16,4,1404,58,N,14,78,155,W,7,27,0,0
2009,9,30,16,4,3399,58,N,14,86,155,W,7,31,0,2
2009,9,30,16,5,2485,58,N,14,74,155,W,7,46,0,1
2009,9,30,16,9,5710,58,N,14,73,155,W,7,32,0,0
2009,9,30,16,10,1478,58,N,15,8,155,W,7,37,231,-1
2009,9,30,16,56,5979,58,N,14,60,155,W,7,43,0,0
2009,9,30,18,33,4883,58,N,13,76,155,W,11,9,664,7
2009,9,30,19,8,3372,58,N,14,5,155,W,10,38,298,9
2009,9,30,19,9,208,58,N,13,41,155,W,9,79,130,3
2009,9,30,19,9,1827,58,N,14,29,155,W,11,22,91,0
2009,9,30,19,9,2390,58,N,13,96,155,W,10,21,319,11
2009,10,1,0,34,4243,55,N,8,5,162,W,12,28,313,14
2009,10,1,3,52,1215,55,N,7,62,162,W,12,19,226,8
2009,10,1,6,11,4634,53,N,13,42,168,W,4,16,430,12
2009,10,1,10,41,5247,58,N,10,49,155,W,21,24,0,1
2009,10,1,15,23,621,58,N,21,38,154,W,51,55,327,8
2009,10,1,17,9,1320,61,N,24,96,151,W,56,73,1868,12
2009,10,1,23,28,1000,58,N,14,7,155,W,8,53,156,4
2009,10,2,7,53,1187,58,N,14,81,155,W,7,55,0,2
2009,10,2,8,37,2901,58,N,15,93,155,W,7,84,0,-2
2009,10,2,16,18,5349,61,N,19,53,152,W,15,76,400,3
