time,lat,long,depth,mag
2008-10-06T16:46:57.430Z,53.440834215,-168.151166969,337,8
2008-10-06T16:37:36.010Z,53.215167097,-168.324667316,502,9
2008-10-06T15:25:15.640Z,52.039000078,-176.849335032,0,9
2008-10-06T12:28:22.090Z,59.360167387,-153.427000854,0,-2
2008-10-06T10:23:52.590Z,58.242000484,-155.14833363,0,9
2008-10-06T10:21:09.090Z,61.256500513,-152.298500597,296,7
2008-10-06T10:19:35.470Z,60.530334394,-152.648667964,310,13
2008-10-06T08:25:52.040Z,60.488000976,-152.764668196,210,5
2008-10-06T07:33:56.450Z,51.799668266,-177.119500239,0,22
2008-10-06T07:06:57.700Z,61.31833397,-152.207833749,408,2
2008-10-06T07:00:16.670Z,61.495167657,-151.969001938,632,5
2008-10-06T05:54:06.980Z,51.904668476,-177.640667948,1481,16
2008-10-06T04:05:41.410Z,53.45166757,-168.11166689,508,7
2008-10-06T03:54:32.050Z,59.354334042,-153.42666752,0,-4
2008-10-06T01:13:33.240Z,61.300667268,-152.233000466,285,0
2008-10-06T00:35:37.820Z,58.256333846,-155.121333576,0,5
2008-10-05T23:40:53.340Z,51.810168287,-177.481167629,1510,14
2008-10-05T22:25:55.220Z,59.357667382,-153.429667526,0,0
2008-10-05T21:45:11.370Z,60.515334364,-152.831001662,2076,16
2008-10-05T20:42:51.200Z,58.271500543,-155.050833435,0,6
2008-10-05T19:18:59.450Z,55.36333406,-161.984335302,0,12
2008-10-05T18:27:31.760Z,61.490334314,-151.924001848,1001,8
2008-10-05T17:11:24.990Z,61.361000722,-152.177333688,311,1
2008-10-05T15:22:26.390Z,51.940168547,-178.360334054,1308,11
2008-10-05T15:11:40.580Z,58.229333792,-155.157666982,138,1
2008-10-05T10:56:24.970Z,58.231333796,-155.150166967,0,1
2008-10-05T08:26:32.430Z,58.24666716,-155.123000246,256,-1
2008-10-05T07:18:50.310Z,58.167167001,-155.355334044,14,6
2008-10-05T05:12:32.660Z,58.169333672,-155.352500705,0,0
2008-10-05T04:59:25.530Z,51.721334776,-179.11833357,886,15
2008-10-05T03:45:34.110Z,60.510334354,-152.922668512,1059,7
2008-10-05T02:32:28.860Z,54.153000306,-165.998501997,58,2
2008-10-05T01:39:59.860Z,61.30500061,-152.240333814,154,0
2008-10-04T23:43:50.040Z,58.184500369,-155.356000712,207,10
2008-10-04T22:54:57.460Z,61.477000954,-151.952501905,410,7
2008-10-04T21:04:20.660Z,54.531334396,-164.704834743,999,14
2008-10-04T16:19:35.010Z,61.492500985,-151.954335242,715,9
2008-10-04T15:50:24.840Z,61.297000594,-152.214833763,0,-6
2008-10-04T13:32:25.740Z,58.23833381,-155.147333628,659,8
2008-10-04T08:27:25.350Z,51.799001598,-177.095333524,0,11
2008-10-04T08:23:30.930Z,53.437000874,-168.163500327,314,6
2008-10-04T08:20:45.740Z,51.801168269,-177.123166913,879,5
2008-10-04T06:53:55.210Z,58.186000372,-155.305833945,300,8
2008-10-04T06:53:20.330Z,53.62333458,-167.777334888,1499,13
2008-10-04T04:58:37.060Z,61.315500631,-152.098000196,0,-1
2008-10-04T03:51:08.180Z,53.439500879,-168.161500323,290,6
2008-10-04T03:15:25.110Z,58.186500373,-155.336167339,247,8
2008-10-04T02:59:13.020Z,61.312667292,-152.245833825,422,1
2008-10-04T01:27:16.890Z,51.832334998,-177.843001686,749,8
2008-10-04T00:36:14.660Z,51.825168317,-177.583167833,793,17
2008-10-03T22:14:49.120Z,58.232500465,-155.162500325,143,5
2008-10-03T21:57:45.780Z,61.34000068,-152.280500561,307,-2
2008-10-03T21:06:30.340Z,61.495500991,-151.900835135,1000,11
2008-10-03T20:27:29.150Z,60.489667646,-152.759168185,0,5
2008-10-03T20:21:59.300Z,51.677168021,-179.19833373,694,15
2008-10-03T19:56:08.100Z,51.749668166,-178.597167861,2041,16
2008-10-03T15:46:40.880Z,61.492334318,-151.975168617,519,14
2008-10-03T15:43:59.910Z,61.195333724,-152.287167241,0,-3
2008-10-03T14:59:08.370Z,51.963668594,-177.637001274,1468,15
2008-10-03T12:57:20.220Z,51.929335191999996,-177.618001236,860,23
2008-10-03T12:46:26.740Z,58.170500341,-155.347834029,170,7
2008-10-03T09:26:34.580Z,58.243167153,-155.146166959,345,10
2008-10-03T09:21:07.270Z,53.431500863,-168.149000298,350,1
2008-10-03T08:33:58.280Z,52.068166803,-176.885501771,0,9
2008-10-03T07:42:30.530Z,51.737001474,-178.996335326,860,17
2008-10-03T07:01:57.110Z,61.494834323,-151.960335254,636,9
2008-10-03T05:04:13.160Z,58.403000806,-154.870501741,305,26
2008-10-03T04:29:15.160Z,51.541501083,-177.320167307,1406,12
2008-10-03T00:40:13.080Z,61.580334494,-151.960835255,1458,10
2008-10-02T23:42:51.820Z,60.490667648,-152.749334832,172,1
2008-10-02T23:41:42.550Z,60.497000994,-152.777334888,0,6
2008-10-02T22:37:19.250Z,58.186500373,-155.345834025,195,9
2008-10-02T22:37:11.280Z,58.181333696,-155.353000706,139,9
2008-10-02T22:34:37.450Z,61.502167671,-151.918001836,998,13
2008-10-02T20:35:25.930Z,58.171500343,-155.374834083,346,2
2008-10-02T19:13:01.000Z,61.492167651,-151.975168617,525,9
2008-10-02T18:48:41.700Z,58.18166703,-155.321500643,203,11
2008-10-02T17:30:48.440Z,60.500334334,-152.735834805,177,3
2008-10-02T16:10:53.110Z,61.365834065,-152.163000326,543,0
2008-10-02T14:55:57.120Z,61.318667304,-152.252500505,358,10
2008-10-02T14:47:21.100Z,61.35833405,-152.184333702,366,-1
2008-10-02T14:29:36.190Z,52.003166673,-178.484000968,430,4
2008-10-02T14:16:39.170Z,58.225500451,-155.171500343,153,1
2008-10-02T14:07:21.550Z,59.245500491,-152.807334948,1532,15
2008-10-02T13:37:10.760Z,54.759168185,-163.967001934,0,10
2008-10-02T13:00:08.150Z,61.505334344,-151.974835283,526,6
2008-10-02T10:53:25.510Z,51.666501333,-177.455667578,885,8
2008-10-02T10:33:26.060Z,58.166833667,-155.367000734,133,1
2008-10-02T10:21:16.130Z,58.177000354,-155.322500645,142,-3
2008-10-02T09:51:58.240Z,58.174500349,-155.359667386,173,4
2008-10-02T09:51:19.840Z,54.148500297,-165.971001942,138,5
2008-10-02T09:06:09.090Z,58.359167385,-154.849835033,171,8
2008-10-02T07:57:14.300Z,51.741501483,-179.084166835,1500,12
2008-10-02T07:41:16.660Z,51.866001732,-177.602834539,901,5
2008-10-02T07:16:13.250Z,51.887668442,-177.723834781,781,11
2008-10-02T06:45:34.420Z,51.863668394,-177.747834829,537,8
2008-10-02T06:05:26.020Z,58.273500547,-155.00666668,0,-2
2008-10-02T05:56:02.010Z,58.284333902,-154.984168635,206,6
2008-10-02T05:10:21.360Z,56.298500597,-159.108000216,811,17
2008-10-02T04:40:16.520Z,53.263833861,-168.121833577,45,9
2008-10-02T03:08:34.530Z,53.301500603,-168.299667266,0,3
2008-10-02T03:07:03.010Z,53.299167265,-168.290333914,0,4
2008-10-02T02:07:27.660Z,51.695334724,-179.33000066,555,19
2008-10-01T23:33:01.770Z,51.810168287,-178.95500191,804,21
2008-10-01T22:48:28.200Z,58.256333846,-154.952835239,1158,5
2008-10-01T21:55:11.390Z,53.26166719,-168.122000244,33,10
2008-10-01T20:39:46.080Z,60.49166765,-152.703668074,388,6
2008-10-01T16:04:41.730Z,54.767334868,-163.935668538,0,8
2008-10-01T15:52:05.900Z,51.984501969,-178.387000774,445,3
2008-10-01T15:02:25.270Z,53.263167193,-168.276333886,475,7
2008-10-01T14:09:17.710Z,52.050833435,-178.367834069,230,14
2008-10-01T13:48:43.340Z,61.358834051,-152.174833683,0,-4
2008-10-01T13:26:33.870Z,53.227167121,-168.042500085,1151,9
2008-10-01T13:00:33.860Z,58.257333848,-154.948001896,147,4
2008-10-01T12:59:48.390Z,53.29000058,-168.323167313,63,8
2008-10-01T12:57:20.180Z,61.327000654,-152.241833817,0,4
2008-10-01T12:14:06.360Z,51.797168261,-177.915335164,750,8
2008-10-01T11:05:37.640Z,51.963168593,-178.509167685,1043,3
2008-10-01T10:53:57.960Z,61.326333986,-152.197333728,0,-4
2008-10-01T10:23:05.400Z,53.224500449,-168.046000092,1103,11
2008-10-01T10:14:59.000Z,53.206167079,-168.035833405,929,14
2008-10-01T10:01:57.360Z,51.790501581,-177.908835151,854,7
2008-10-01T09:57:54.500Z,53.28666724,-168.311000622,266,11
2008-10-01T09:57:51.190Z,53.290833915,-168.323667314,61,7
2008-10-01T09:18:56.970Z,61.362000724,-152.167500335,477,-4
2008-10-01T09:06:03.610Z,53.299667266,-168.299833933,0,0
2008-10-01T09:04:20.080Z,53.275167217,-168.236000472,0,1
2008-10-01T09:01:52.710Z,53.294667256,-168.279500559,0,0
2008-10-01T08:58:11.200Z,53.288833911,-168.326500653,65,18
2008-10-01T08:29:10.930Z,53.291500583,-168.309333952,67,8
2008-10-01T07:56:04.130Z,53.289833913,-168.317333968,67,4
2008-10-01T07:53:10.370Z,53.309667286,-168.326167319,0,3
2008-10-01T07:45:45.520Z,53.291500583,-168.271833877,0,1
2008-10-01T07:44:56.760Z,53.291500583,-168.326167319,58,9
2008-10-01T07:33:51.820Z,53.297500595,-168.289167245,0,0
2008-10-01T07:31:27.910Z,53.263833861,-168.128833591,18,15
2008-10-01T07:06:54.180Z,53.300333934,-168.301833937,0,1
2008-10-01T07:02:29.590Z,53.289167245,-168.302000604,82,-1
2008-10-01T07:02:13.010Z,53.287333908,-168.303833941,264,6
2008-10-01T07:00:26.640Z,53.299500599,-168.298667264,0,4
2008-10-01T06:50:55.480Z,53.291000582,-168.321500643,62,8
2008-10-01T06:47:46.030Z,53.297833929,-168.287000574,0,5
2008-10-01T06:47:38.600Z,53.288167243,-168.30666728,123,2
2008-10-01T06:45:32.490Z,53.289500579,-168.328833991,79,22
2008-10-01T06:45:16.850Z,53.294333922,-168.318167303,69,10
2008-10-01T06:45:00.790Z,53.294667256,-168.322667312,54,10
2008-10-01T06:30:34.660Z,53.286500573,-168.330500661,333,15
2008-10-01T06:13:03.690Z,53.288000576,-168.328167323,64,13
2008-10-01T03:04:13.200Z,53.461500923,-168.083500167,0,1
2008-10-01T02:44:29.220Z,58.246167159,-155.130333594,0,10
2008-10-01T02:05:17.020Z,61.362167391,-152.168833671,469,-4
2008-10-01T01:57:14.580Z,51.71500143,-179.012500025,799,18
2008-10-01T01:42:46.130Z,61.199833733,-152.231000462,563,-5
2008-10-01T01:04:56.860Z,53.293667254,-168.338167343,0,8
2008-09-30T22:18:01.450Z,58.285667238,-155.005333344,174,2
2008-09-30T22:07:37.680Z,61.500501001,-151.365834065,990,10
2008-09-30T17:14:29.290Z,58.409834153,-154.557667782,392,9
2008-09-30T17:12:38.740Z,58.17000034,-155.320833975,0,4
2008-09-30T17:05:30.250Z,58.410834155,-154.536001072,633,4
2008-09-30T17:01:17.660Z,58.41166749,-154.525334384,711,18
2008-09-30T14:32:57.200Z,58.238500477,-155.131833597,123,6
2008-09-30T10:24:00.550Z,51.839668346,-177.579667826,1056,11
2008-09-30T09:14:01.550Z,61.290833915,-152.347167361,66,0
2008-09-30T08:30:48.890Z,61.285833905,-152.33666734,0,-4
2008-09-30T07:57:21.750Z,54.559001118,-164.682334698,1607,10
2008-09-30T06:02:13.110Z,53.310667288,-167.369334072,2828,15
2008-09-30T04:26:54.650Z,58.220500441,-155.175167017,278,4
2008-09-30T04:24:50.750Z,58.219833773,-155.171500343,0,-2
2008-09-30T03:53:36.070Z,53.443000886,-168.146000292,370,5
2008-09-30T02:12:14.530Z,58.197500395,-155.27333388,313,1
2008-09-30T01:39:58.530Z,51.94166855,-176.803501607,0,10
2008-09-30T01:09:13.390Z,61.357500715,-152.185667038,534,-1
2008-09-29T16:20:22.790Z,51.52500105,-178.619167905,298,23
2008-09-29T13:49:32.880Z,51.858835051,-177.713168093,543,15
2008-09-29T12:12:17.260Z,58.162833659,-155.3000006,0,-1
2008-09-29T10:54:10.640Z,53.455500911,-168.131333596,0,0
2008-09-29T10:36:00.270Z,58.17333368,-155.363834061,196,-1
2008-09-29T09:32:28.940Z,53.440834215,-168.125166917,205,6
2008-09-29T09:21:18.540Z,58.161333656,-155.306167279,188,6
2008-09-29T07:26:04.450Z,53.429834193,-168.179333692,267,4
2008-09-29T05:45:30.620Z,58.048666764,-155.790501581,326,9
2008-09-29T05:02:03.600Z,58.173500347,-155.304833943,260,7
2008-09-29T03:26:11.070Z,58.006000012,-155.247667162,640,0
2008-09-29T03:09:48.120Z,53.848168363,-166.704668076,590,3
2008-09-29T02:37:49.850Z,53.844835023,-166.710834755,641,8
2008-09-29T02:21:51.360Z,53.85500171,-166.713668094,802,3
2008-09-29T02:18:47.570Z,53.853835040999996,-166.704334742,740,1
2008-09-29T02:14:12.970Z,53.842668352,-166.70833475,760,11
2008-09-29T01:46:52.180Z,53.852501705,-166.710168087,799,7
2008-09-29T01:05:42.390Z,53.854168375,-166.700501401,737,1
2008-09-29T01:02:19.800Z,53.852335038,-166.707501415,730,3
2008-09-29T01:01:43.760Z,53.846501693,-166.712334758,678,8
2008-09-29T00:38:36.500Z,53.844501689,-166.709168085,603,8
2008-09-29T00:24:49.790Z,53.434167535,-168.157833649,283,6
2008-09-28T22:36:35.150Z,60.491500983,-152.765668198,62,7
2008-09-28T22:18:58.660Z,53.43000086,-168.143000286,247,1
2008-09-28T22:01:48.120Z,61.369667406,-152.173667014,620,-3
2008-09-28T21:42:18.380Z,58.17333368,-155.338667344,198,2
2008-09-28T21:39:04.970Z,53.454167575,-168.122500245,0,1
2008-09-28T14:37:42.660Z,61.480834295,-151.893835121,983,7
2008-09-28T14:24:59.280Z,51.88833511,-177.604334542,726,18
2008-09-28T11:39:14.200Z,53.749501499,-166.729834793,744,7
2008-09-28T08:34:36.980Z,58.165666998,-155.327000654,279,4
2008-09-28T06:12:36.320Z,51.873001746,-177.766834867,592,18
2008-09-28T04:04:53.550Z,53.451834237,-168.121333576,0,0
2008-09-28T02:50:04.770Z,51.91833517,-177.627834589,1499,14
2008-09-28T02:27:58.100Z,51.990668648,-178.534334402,539,6
2008-09-28T02:18:26.090Z,61.303167273,-152.237333808,133,-2
2008-09-28T01:35:01.220Z,58.099166865,-154.766001532,1075,9
2008-09-28T00:42:44.630Z,61.488500977,-151.935835205,999,8
2008-09-27T21:47:03.150Z,53.236000472,-168.383167433,311,5
2008-09-27T19:37:21.110Z,58.233667134,-155.150333634,108,6
2008-09-27T19:21:04.600Z,51.835835005,-179.158000316,557,24
2008-09-27T18:44:54.340Z,55.394167455,-162.016833367,1335,19
2008-09-27T18:16:37.050Z,61.361500723,-152.169167005,353,-4
2008-09-27T17:55:01.090Z,58.232667132,-155.147333628,111,2
2008-09-27T17:35:32.500Z,58.228000456,-155.17666702,0,1
2008-09-27T14:52:57.760Z,58.427500855,-154.783001566,732,9
2008-09-27T14:41:23.170Z,61.459167585,-151.987001974,333,4
2008-09-27T13:32:48.200Z,61.46166759,-151.967168601,489,3
2008-09-27T12:23:37.960Z,53.234667136,-168.052833439,134,9
2008-09-27T12:05:37.690Z,51.699834733,-179.277500555,704,16
2008-09-27T10:49:14.730Z,53.179333692,-168.397834129,390,24
2008-09-27T09:25:12.460Z,51.899001798,-176.790668248,0,18
2008-09-27T08:33:55.060Z,61.248167163,-152.217000434,419,-3
2008-09-27T08:17:50.290Z,61.532667732,-151.480667628,1076,0
2008-09-27T07:52:16.940Z,51.914001828,-176.797168261,0,15
2008-09-27T07:47:20.270Z,51.911501823,-176.798668264,0,18
2008-09-27T07:20:35.520Z,58.393834121,-154.501834337,416,12
2008-09-27T06:55:22.550Z,58.38666744,-154.512834359,394,16
2008-09-27T06:28:25.740Z,52.049666766,-176.855501711,0,11
2008-09-27T05:33:22.410Z,51.749334832,-177.503834341,1493,11
2008-09-27T04:24:02.000Z,51.509834353,-177.131500263,1487,14
2008-09-27T04:09:26.120Z,53.237500475,-168.037000074,836,15
2008-09-27T01:47:34.750Z,58.164833663,-155.348667364,21,-2
2008-09-27T01:32:22.150Z,61.357334048,-152.184500369,338,-4
2008-09-27T00:50:23.830Z,58.235500471,-155.160666988,17,1
2008-09-26T23:38:07.620Z,53.854335042,-166.82833499,754,6
2008-09-26T23:19:48.260Z,54.762834859,-163.976835287,104,5
2008-09-26T21:54:13.280Z,58.230667128,-155.148666964,0,3
2008-09-26T20:14:53.260Z,51.967501935,-177.667001334,731,18
2008-09-26T19:27:17.670Z,51.866001732,-177.70666808,718,15
2008-09-26T19:20:08.870Z,53.157666982,-168.173500347,929,11
2008-09-26T19:06:46.120Z,58.172833679,-155.371834077,161,5
2008-09-26T16:14:56.850Z,58.169167005,-155.324333982,65,4
2008-09-26T15:27:46.420Z,53.845835025,-166.81166829,427,-1
2008-09-26T15:27:13.900Z,53.850168367,-166.812168291,534,4
2008-09-26T15:22:05.040Z,58.2333338,-155.130333594,112,4
2008-09-26T11:17:00.530Z,51.873501747,-177.594334522,810,15
2008-09-26T10:39:09.600Z,58.169000338,-155.327333988,202,14
2008-09-26T09:16:44.670Z,61.200333734,-152.278000556,304,3
2008-09-26T09:02:52.870Z,53.442167551,-168.075166817,273,6
2008-09-26T07:13:01.830Z,61.504667676,-151.712334758,991,8
2008-09-26T06:30:16.620Z,53.389334112,-168.169500339,438,10
2008-09-26T05:46:43.850Z,58.168500337,-155.35166737,60,2
2008-09-26T05:10:29.340Z,53.85666838,-166.766001532,701,4
2008-09-26T05:09:54.140Z,60.74000148,-152.696334726,0,1
2008-09-26T03:21:33.150Z,53.239000478,-168.04000008,8,5
2008-09-26T02:56:56.470Z,53.423000846,-168.140166947,339,5
2008-09-26T02:28:06.670Z,58.176000352,-155.325500651,143,7
2008-09-25T23:17:00.710Z,51.82166831,-177.85666838,748,16
2008-09-25T23:01:35.220Z,61.208833751,-152.290833915,459,7
2008-09-25T21:17:49.200Z,53.172000344,-168.155833645,967,13
2008-09-25T21:15:51.380Z,53.433167533,-168.17500035,344,18
2008-09-25T18:18:53.310Z,51.760334854,-179.027333388,1559,14
2008-09-25T17:57:04.660Z,58.176500353,-155.350500701,271,1
2008-09-25T16:56:51.720Z,53.432500865,-168.161166989,468,8
2008-09-25T11:52:58.570Z,51.819834973,-177.800168267,528,18
2008-09-25T11:52:38.250Z,51.84000168,-177.836335006,574,12
2008-09-25T11:50:34.460Z,51.845835025,-177.853001706,0,10
2008-09-25T11:50:11.890Z,51.844668356,-177.839835013,680,19
2008-09-25T11:50:01.220Z,51.846335026,-177.827001654,830,16
2008-09-25T10:54:29.660Z,58.241000482,-155.141333616,0,-2
2008-09-25T09:57:06.200Z,51.905335144,-177.79500159,580,16
2008-09-25T07:40:48.740Z,58.246500493,-155.126833587,0,6
2008-09-25T07:02:56.450Z,60.026500053,-153.047333428,0,3
2008-09-25T06:13:18.870Z,51.921835177,-177.617167901,958,19
2008-09-25T05:43:11.990Z,58.417500835,-154.809168285,87,4
2008-09-25T05:17:35.460Z,53.853001706,-166.65166797,858,13
2008-09-25T03:04:00.200Z,53.86000172,-166.658667984,971,10
2008-09-25T02:36:17.850Z,58.232500465,-155.155833645,0,4
2008-09-25T02:30:15.020Z,58.248167163,-155.122666912,288,8
2008-09-25T02:23:12.620Z,53.174333682,-168.155333644,965,12
2008-09-25T02:12:41.820Z,53.171333676,-168.158500317,923,15
2008-09-25T01:54:55.950Z,58.189333712,-155.27333388,96,8
2008-09-25T01:32:51.980Z,58.19000038,-155.272000544,115,9
2008-09-25T00:52:55.740Z,51.827834989,-177.580834495,593,23
2008-09-24T23:05:52.430Z,61.367667402,-152.199500399,271,-3
2008-09-24T22:29:53.690Z,58.174833683,-155.349000698,204,-2
2008-09-24T18:59:51.790Z,51.887168441,-177.736334806,709,17
2008-09-24T18:42:10.100Z,53.415667498,-168.1500003,467,6
2008-09-24T18:36:15.590Z,58.182667032,-155.341500683,91,0
2008-09-24T18:36:01.350Z,58.177500355,-155.344834023,133,8
2008-09-24T16:28:37.840Z,51.807501615,-177.565667798,796,16
2008-09-24T16:01:13.790Z,61.032833399,-152.331833997,1344,9
2008-09-24T15:40:55.930Z,54.618001236,-163.547334428,791,18
2008-09-24T14:46:19.290Z,61.477834289,-151.910668488,912,7
2008-09-24T14:06:16.880Z,54.600501201,-163.493500987,601,18
2008-09-24T12:32:20.070Z,58.267333868,-155.009833353,2,4
2008-09-24T11:31:01.480Z,51.907335148,-177.637501275,869,18
2008-09-24T10:18:08.650Z,54.629167925,-163.526501053,878,16
2008-09-24T10:10:05.580Z,54.626834587,-163.534001068,722,14
2008-09-24T09:46:33.040Z,58.782168231,-153.49333432,469,11
2008-09-24T09:31:22.620Z,53.225833785,-168.05333344,392,10
2008-09-24T09:23:26.240Z,53.429667526,-168.160333654,351,4
2008-09-24T06:56:52.220Z,59.35833405,-153.427334188,0,-1
2008-09-24T06:44:37.470Z,51.902501805,-177.612501225,28,15
2008-09-24T06:29:27.110Z,53.885501771,-166.915335164,718,4
2008-09-24T04:57:12.770Z,58.176333686,-155.341334016,155,9
2008-09-24T03:37:13.180Z,59.359500719,-153.425500851,0,0
2008-09-24T03:28:31.640Z,53.449667566,-168.150333634,0,4
2008-09-24T03:10:29.970Z,51.626501253,-178.719168105,1833,11
2008-09-24T02:21:01.020Z,53.423000846,-168.15333364,482,11
2008-09-24T01:27:15.010Z,51.777168221,-177.499834333,991,11
2008-09-24T01:07:05.920Z,58.234833803,-155.143000286,238,6
2008-09-24T00:23:31.890Z,54.154333642,-165.77166821,1182,9
2008-09-23T23:36:17.140Z,59.356334046,-153.427000854,0,-6
2008-09-23T23:02:57.210Z,53.437667542,-168.16500033,221,10
2008-09-23T22:55:33.420Z,51.803668274,-179.053500107,1027,17
2008-09-23T22:13:37.250Z,53.435834205,-168.168500337,304,9
2008-09-23T19:26:35.750Z,51.903168473,-177.597834529,0,10
2008-09-23T19:11:40.810Z,51.786501573,-177.507667682,986,16
2008-09-23T19:01:38.310Z,53.415167497,-168.151166969,400,9
2008-09-23T18:49:47.620Z,51.809001617999996,-177.554667776,1003,7
2008-09-23T18:45:53.950Z,51.827501655,-177.570834475,808,13
2008-09-23T17:49:58.170Z,58.278000556,-154.987501975,200,4
2008-09-23T16:13:15.950Z,51.855168377,-177.434334202,0,22
2008-09-23T16:04:20.130Z,61.978001956,-143.991168649,226,15
2008-09-23T14:55:34.350Z,51.811334956,-177.561001122,668,13
2008-09-23T11:37:37.030Z,54.605167877,-163.446834227,1223,15
2008-09-23T11:18:05.650Z,53.15833365,-168.126833587,929,12
2008-09-23T10:16:25.470Z,58.167167001,-155.353167373,145,8
2008-09-23T08:24:26.920Z,53.245167157,-168.035166737,108,9
2008-09-23T05:41:01.570Z,58.254500509,-155.097166861,0,-1
2008-09-23T03:29:05.010Z,51.835501671,-178.780334894,2195,16
2008-09-23T02:14:58.060Z,57.64666796,-156.198167063,552,11
2008-09-23T01:14:14.050Z,54.604834543,-163.490667648,636,10
2008-09-23T00:01:13.800Z,54.569501139,-163.487000974,627,22
2008-09-22T23:45:27.830Z,51.701501403,-179.207500415,856,21
2008-09-22T22:21:34.100Z,54.614501229,-163.514001028,870,0
2008-09-22T21:04:57.320Z,54.60166787,-163.483667634,547,7
2008-09-22T20:13:09.420Z,51.653667974,-178.581001162,1695,19
2008-09-22T20:09:33.270Z,54.597334528,-163.489167645,625,11
2008-09-22T18:43:18.210Z,58.225500451,-155.123666914,140,4
2008-09-22T17:12:13.810Z,54.594501189,-163.496500993,840,14
2008-09-22T16:26:25.600Z,54.601001202,-163.535667738,776,14
2008-09-22T13:11:45.890Z,61.181167029,-152.217667102,647,1
2008-09-22T11:40:42.670Z,58.189000378,-155.278667224,139,4
2008-09-22T11:24:43.360Z,51.951168569000004,-179.592167851,548,11
2008-09-22T10:32:56.090Z,58.399167465,-154.77833489,498,14
2008-09-22T10:13:43.750Z,58.242833819,-155.137500275,246,1
2008-09-22T10:13:14.950Z,58.242333818,-155.138500277,0,4
2008-09-22T09:50:09.640Z,58.243167153,-155.130333594,0,0
2008-09-22T08:18:53.160Z,58.239000478,-155.112166891,320,1
2008-09-22T07:22:06.830Z,58.225333784,-155.13166693,99,8
2008-09-22T07:07:32.070Z,58.245333824,-155.124833583,228,2
2008-09-22T07:01:39.650Z,58.290667248,-155.162000324,793,7
2008-09-22T06:40:00.760Z,61.176333686,-152.279667226,671,1
2008-09-22T06:38:40.370Z,58.242167151,-155.123000246,0,3
2008-09-22T06:35:24.570Z,58.252333838,-155.115500231,422,21
2008-09-22T06:32:55.860Z,60.45333424,-152.889668446,794,14
2008-09-22T06:00:51.380Z,51.794501589,-179.201333736,543,18
2008-09-22T05:58:28.300Z,61.198833731,-152.232333798,525,0
2008-09-22T05:44:50.200Z,58.170167007,-155.351334036,171,9
2008-09-22T05:37:36.050Z,53.435167537,-168.134833603,0,-3
2008-09-22T05:32:17.890Z,51.801168269,-177.562334458,783,12
2008-09-22T04:43:55.870Z,53.442334218,-168.10666688,551,10
2008-09-22T02:58:35.540Z,51.804501609,-177.513001026,416,18
2008-09-22T02:52:41.790Z,58.247000494,-155.136166939,0,5
2008-09-22T02:21:15.940Z,53.446000892,-168.134333602,275,5
2008-09-22T01:58:36.980Z,51.777668222,-178.817668302,657,18
2008-09-22T00:40:18.300Z,58.251167169,-155.12666692,337,13
2008-09-21T23:49:03.750Z,58.337500675,-155.938668544,265,11
2008-09-21T23:47:38.920Z,61.302333938,-152.535167737,0,-3
2008-09-21T21:52:42.800Z,51.971835277,-178.523167713,962,6
2008-09-21T20:54:26.760Z,58.238500477,-155.148500297,0,8
2008-09-21T20:30:34.350Z,58.19000038,-155.293667254,466,2
2008-09-21T19:54:52.340Z,58.168833671,-155.349334032,88,0
2008-09-21T19:42:45.940Z,53.425167517,-168.18050036099999,318,8
2008-09-21T18:33:06.090Z,58.245833825,-155.126333586,0,-2
2008-09-21T17:19:15.510Z,58.289833913,-154.989168645,268,3
2008-09-21T14:02:51.490Z,53.269500539,-168.18833371,151,9
2008-09-21T11:16:28.040Z,58.184833703,-155.271167209,215,4
2008-09-21T10:51:24.680Z,57.960501921,-155.390167447,997,4
2008-09-21T07:50:37.880Z,51.912335158,-177.631167929,1311,26
2008-09-21T06:43:45.600Z,61.527334388,-151.952168571,1090,1
2008-09-21T06:34:58.440Z,61.356167379,-152.193833721,350,-1
2008-09-21T02:44:17.370Z,58.240167147,-155.150166967,279,13
2008-09-21T02:39:07.920Z,51.789501579,-177.93000186,867,9
2008-09-21T02:31:14.580Z,57.656501313,-156.477000954,1094,13
2008-09-21T01:49:41.390Z,51.805501611,-177.508667684,715,11
2008-09-21T01:47:31.650Z,51.789168245,-177.93166853,872,7
2008-09-21T00:31:25.300Z,58.273167213,-154.945335224,205,8
2008-09-21T00:17:53.570Z,58.232000464,-155.146500293,0,3
2008-09-21T00:09:54.520Z,58.173833681,-155.336167339,0,4
2008-09-20T21:25:24.090Z,51.742168151,-179.097833529,1500,13
2008-09-20T18:41:14.610Z,58.165500331,-155.3833341,167,9
2008-09-20T18:29:01.780Z,53.442834219,-168.147000294,287,2
2008-09-20T16:14:17.260Z,62.009166685,-144.049666766,706,10
2008-09-20T16:11:16.470Z,51.750501501,-179.110333554,351,17
2008-09-20T15:30:11.350Z,53.452500905,-168.111833557,170,2
2008-09-20T15:29:19.840Z,53.439500879,-168.166833667,286,7
2008-09-20T15:00:36.410Z,58.223833781,-155.174167015,0,1
2008-09-20T14:37:46.250Z,59.358167383,-153.427167521,0,1
2008-09-20T13:42:46.020Z,58.329500659,-155.949501899,62,10
2008-09-20T07:49:56.470Z,58.240500481,-155.141833617,0,3
2008-09-20T06:59:23.680Z,62.016833367,-144.089500179,683,19
2008-09-20T06:40:08.740Z,53.242833819,-168.322833979,681,9
