time,lat,long,depth,mag,ms
2007-04-22T09:21:07.820Z,61.3215,-152.252,3.97,0.1,1177233667820
2007-04-24T09:44:45.470Z,61.30833333333333,-152.24966666666666,-3,0.1,1177407885470
2007-04-26T08:04:59.470Z,58.239333333333335,-155.18233333333333,1.05,0.1,1177574699470
2007-04-27T13:17:11.220Z,61.29266666666667,-152.188,4.65,0,1177679831220
2007-04-27T23:40:49.270Z,58.23166666666667,-155.13966666666667,0.05,0.1,1177717249270
2007-04-28T10:32:00.110Z,58.17033333333333,-155.352,1.19,0.1,1177756320110
2007-04-30T10:17:41.200Z,61.291666666666664,-152.214,5.96,0,1177928261200
2007-05-01T22:25:33.810Z,58.276,-154.99166666666667,1.43,0,1178058333810
2007-05-02T01:44:28.990Z,61.162,-152.36983333333333,4.94,0,1178070268990
2007-05-02T17:39:29.970Z,58.235166666666665,-155.1445,-2.91,0.1,1178127569970
2007-05-02T19:46:12.320Z,61.205333333333336,-152.416,11.2,0,1178135172320
2007-05-02T22:28:03.650Z,58.181333333333335,-155.285,-3,0,1178144883650
2007-05-03T18:19:00.390Z,58.2335,-155.15466666666666,-3,0.1,1178216340390
2007-05-04T16:37:47.190Z,58.178333333333335,-155.36766666666668,1.46,0,1178296667190
2007-05-05T08:56:13.720Z,58.27066666666666,-154.9985,1.1,0.1,1178355373720
2007-05-06T21:55:14.210Z,61.305166666666665,-152.2355,3.93,0,1178488514210
2007-05-06T21:56:31.470Z,61.30233333333334,-152.224,3.85,0.1,1178488591470
2007-05-07T02:17:45.510Z,58.167,-155.39816666666667,2.12,0,1178504265510
2007-05-08T00:51:54.230Z,61.325,-152.26366666666667,0.45,0,1178585514230
2007-05-08T05:44:16.280Z,58.224333333333334,-155.16083333333333,1.46,0,1178603056280
2007-05-08T10:14:22.850Z,61.2455,-152.23883333333333,4.73,0.1,1178619262850
2007-05-09T08:02:10.710Z,58.224666666666664,-155.17266666666666,1.02,0.1,1178697730710
2007-05-09T23:15:31.980Z,61.157833333333336,-152.2425,5.26,0,1178752531980
2007-05-10T07:26:00.620Z,60.538333333333334,-152.75116666666668,5.41,0.1,1178781960620
2007-05-10T12:58:18.730Z,58.231833333333334,-155.1605,-3,0,1178801898730
2007-05-10T14:37:38.230Z,61.164833333333334,-152.21533333333332,5,0,1178807858230
2007-05-11T07:28:47.550Z,58.18383333333333,-155.34116666666668,1.36,0,1178868527550
2007-05-11T16:33:57.290Z,58.1885,-155.295,1.24,0.1,1178901237290
2007-05-12T01:10:02.010Z,58.16016666666667,-155.36166666666668,-1.18,0.1,1178932202010
2007-05-13T04:56:20.890Z,58.344,-154.723,-0.86,0,1179032180890
2007-05-13T05:37:42.910Z,51.794333333333334,-178.79016666666666,-3,0,1179034662910
2007-05-13T08:11:57.570Z,58.161,-155.3625,-1.6,0,1179043917570
2007-05-13T10:53:46.190Z,61.1805,-152.55583333333334,7.57,0.1,1179053626190
2007-05-13T19:19:15.890Z,52.0745,-176.0435,8.65,0.1,1179083955890
2007-05-13T22:09:52.820Z,61.394333333333336,-152.23483333333334,-0.69,0.1,1179094192820
2007-05-14T14:28:05.330Z,58.16433333333333,-155.36083333333335,-3,0,1179152885330
2007-05-15T21:48:22.770Z,61.2205,-152.24016666666665,-2.31,0,1179265702770
2007-05-16T05:32:34.560Z,52.04866666666667,-176.26566666666668,13.48,0,1179293554560
2007-05-17T04:23:52.000Z,52.0845,-176.023,7.82,0,1179375832000
2007-05-17T15:13:53.920Z,58.24483333333333,-155.14716666666666,-2.92,0.1,1179414833920
2007-05-18T01:27:53.000Z,51.81183333333333,-178.839,-3,0.1,1179451673000
2007-05-18T18:57:50.450Z,58.21383333333333,-155.17033333333333,1,0.1,1179514670450
2007-05-19T16:07:06.380Z,61.29183333333334,-152.273,2.75,0.1,1179590826380
2007-05-19T19:13:28.970Z,61.339,-152.25033333333334,3.56,0.1,1179602008970
2007-05-20T04:33:13.380Z,51.82783333333333,-178.81383333333332,-3,0.1,1179635593380
2007-05-21T10:25:59.480Z,58.238166666666665,-155.13516666666666,1.72,0,1179743159480
2007-05-22T04:44:02.500Z,58.234833333333334,-155.15183333333334,-3,0,1179809042500
2007-05-23T23:46:10.090Z,58.1625,-155.3575,-3,0,1179963970090
2007-05-25T01:34:27.310Z,61.03216666666667,-152.33416666666668,16.09,0,1180056867310
2007-05-25T11:41:19.100Z,61.29,-152.35216666666668,-3,0,1180093279100
2007-05-25T14:16:56.380Z,58.16133333333333,-155.362,-1.07,0.1,1180102616380
2007-05-26T09:27:46.880Z,58.159166666666664,-155.362,-0.93,0,1180171666880
2007-05-26T17:49:09.980Z,61.0395,-152.34666666666666,15.24,0.1,1180201749980
2007-05-26T19:44:41.900Z,58.1625,-155.35466666666667,1.4,0.1,1180208681900
2007-05-28T06:30:09.550Z,61.2975,-152.23533333333333,3.19,0,1180333809550
2007-05-29T06:26:16.930Z,61.35066666666667,-152.30916666666667,7.54,0.1,1180419976930
2007-05-29T10:42:37.010Z,61.35633333333333,-152.09966666666668,5.36,0,1180435357010
2007-05-29T17:02:16.520Z,61.35883333333334,-152.30233333333334,2.21,0,1180458136520
2007-05-29T22:01:08.320Z,58.16283333333333,-155.35883333333334,-3,0.1,1180476068320
2007-05-30T03:56:18.200Z,61.36183333333334,-152.31966666666668,9.45,0.1,1180497378200
2007-05-30T14:14:10.900Z,58.1625,-155.31066666666666,1.25,0,1180534450900
2007-05-30T14:29:37.750Z,58.164,-155.36966666666666,1.78,0,1180535377750
2007-05-31T05:17:05.450Z,58.17433333333334,-155.32266666666666,-3,0.1,1180588625450
2007-06-01T05:54:15.690Z,58.1535,-155.37816666666666,-1.12,0.1,1180677255690
2007-06-01T08:11:36.640Z,58.244,-155.131,-3,0.1,1180685496640
2007-06-01T12:50:42.770Z,61.35183333333333,-152.2805,-3,0.1,1180702242770
