year,month,day,hour,min,sec,lat,,latM,latMd,long,,longM,longMd,depth,mag
2008,7,27,23,40,575,58,N,23,12,154,W,35,95,398,15
2008,7,27,23,50,1618,53,N,23,6,168,W,7,81,462,17
2008,7,28,2,51,1465,59,N,21,58,153,W,25,75,6,1
2008,7,28,3,55,4473,53,N,27,21,168,W,11,23,394,24
2008,7,28,4,20,5375,53,N,27,2,168,W,7,58,711,28
2008,7,28,7,51,3142,53,N,26,57,168,W,12,24,694,21
2008,7,28,12,9,5374,53,N,23,36,168,W,13,19,0,10
2008,7,28,15,10,847,51,N,48,77,177,W,34,52,638,16
2008,7,28,16,8,484,51,N,49,76,177,W,34,30,552,19
2008,7,28,16,20,660,53,N,23,76,168,W,8,94,1500,15
2008,7,28,17,0,2386,51,N,52,95,177,W,49,1,506,11
2008,7,28,17,7,1248,53,N,26,27,168,W,11,1,631,9
2008,7,28,19,3,25,61,N,10,96,152,W,13,20,585,5
2008,7,28,19,35,1514,53,N,23,77,168,W,9,74,1277,19
2008,7,28,20,11,4670,58,N,10,68,155,W,16,88,159,8
2008,7,28,20,40,5058,51,N,45,16,179,W,1,75,1148,17
2008,7,28,20,55,133,53,N,24,69,168,W,13,74,380,13
2008,7,29,1,41,2433,58,N,11,21,155,W,16,74,163,5
2008,7,29,3,21,3333,53,N,25,75,168,W,6,57,414,19
2008,7,29,3,34,3740,53,N,50,57,166,W,54,14,552,5
2008,7,29,4,42,4665,61,N,18,49,152,W,14,28,236,2
2008,7,29,5,31,2069,53,N,50,87,166,W,54,57,525,5
2008,7,29,6,11,5178,58,N,13,28,155,W,10,70,0,5
2008,7,29,8,47,1266,58,N,26,18,154,W,19,0,7,8
2008,7,29,8,49,5566,58,N,24,73,154,W,33,84,1007,12
2008,7,29,9,9,3311,58,N,11,51,155,W,15,44,0,1
2008,7,29,9,23,4535,53,N,11,93,168,W,17,92,795,27
2008,7,29,9,45,1332,53,N,26,76,168,W,6,27,0,27
2008,7,29,10,39,5995,58,N,25,73,154,W,35,63,1045,5
2008,7,29,11,27,477,51,N,56,16,177,W,37,47,345,8
2008,7,29,11,38,4099,51,N,49,64,177,W,52,9,176,3
2008,7,29,11,57,4958,51,N,52,21,177,W,46,28,487,12
2008,7,29,9,23,4524,53,N,11,20,168,W,17,35,563,26
2008,7,29,14,1,3175,61,N,17,46,152,W,14,38,230,3
2008,7,29,15,3,4562,53,N,11,50,168,W,18,6,522,15
2008,7,29,15,29,221,51,N,57,23,178,E,32,10,364,-4
2008,7,29,16,16,4265,53,N,23,92,168,W,13,11,0,7
2008,7,29,16,20,3311,53,N,23,8,168,W,9,38,371,20
2008,7,29,16,56,1088,51,N,51,17,177,W,49,61,705,9
2008,7,29,17,7,5176,53,N,23,1,168,W,12,38,0,11
2008,7,29,17,28,1209,51,N,52,9,177,W,50,18,580,10
2008,7,29,17,50,655,51,N,57,83,178,E,29,83,486,-6
2008,7,29,18,7,5031,51,N,51,22,177,W,49,37,714,10
2008,7,29,20,2,3802,58,N,10,46,155,W,22,45,223,10
2008,7,29,21,17,2132,51,N,49,34,177,W,35,19,687,16
2008,7,29,21,37,3125,58,N,11,70,155,W,15,33,0,2
2008,7,29,21,38,3934,51,N,51,16,177,W,35,21,411,9
2008,7,29,21,39,2866,53,N,25,36,168,W,6,9,749,13
2008,7,29,22,30,617,58,N,20,75,154,W,45,80,276,12
2008,7,29,23,38,611,58,N,10,55,155,W,17,26,209,6
2008,7,29,23,42,1611,54,N,35,56,163,W,36,15,88,8
2008,7,30,0,47,688,54,N,35,64,163,W,35,62,180,19
2008,7,30,2,2,2988,58,N,14,53,155,W,8,67,197,9
2008,7,30,2,38,1603,53,N,24,41,168,W,12,79,0,7
2008,7,30,4,13,5376,53,N,23,39,168,W,13,18,0,8
2008,7,30,4,27,2632,53,N,25,81,168,W,5,15,0,20
2008,7,30,5,21,2348,53,N,26,44,168,W,7,12,877,23
2008,7,30,6,43,955,53,N,26,15,168,W,7,16,420,22
2008,7,30,7,10,3727,61,N,18,13,152,W,14,37,253,7
2008,7,30,7,34,5663,53,N,25,83,168,W,5,72,280,16
2008,7,30,7,47,4691,58,N,28,49,154,W,53,28,0,16
2008,7,30,8,11,4099,51,N,52,73,177,W,49,75,503,11
2008,7,30,10,10,2394,53,N,26,12,168,W,4,54,0,23
2008,7,30,10,16,3799,53,N,26,91,168,W,5,56,202,26
2008,7,30,10,20,3102,53,N,26,63,168,W,5,65,0,25
2008,7,30,10,26,4191,53,N,26,79,168,W,6,2,19,24
2008,7,30,10,27,5651,58,N,16,3,154,W,56,97,205,5
2008,7,30,11,7,858,53,N,24,13,168,W,11,99,144,16
2008,7,30,11,43,2448,53,N,25,79,168,W,6,37,487,24
2008,7,30,11,46,783,53,N,25,39,168,W,6,43,465,27
2008,7,30,11,51,2411,58,N,10,41,155,W,20,72,0,4
2008,7,30,12,3,2518,53,N,25,65,168,W,5,56,474,25
2008,7,30,12,33,1531,58,N,14,25,155,W,9,52,0,6
2008,7,30,13,7,5248,53,N,26,45,168,W,6,42,28,24
2008,7,30,13,9,142,53,N,25,87,168,W,5,94,276,24
2008,7,30,13,19,4702,51,N,51,56,177,W,35,25,540,17
2008,7,30,13,43,4232,53,N,26,46,168,W,6,34,0,20
2008,7,30,13,45,3200,53,N,26,27,168,W,6,59,417,24
2008,7,30,14,35,308,53,N,25,52,168,W,5,70,478,21
2008,7,30,14,51,2211,53,N,26,17,168,W,5,73,125,23
2008,7,30,14,53,856,53,N,26,0,168,W,5,27,209,21
2008,7,30,14,58,5204,53,N,26,58,168,W,5,9,646,34
2008,7,30,16,29,780,53,N,26,38,168,W,4,61,0,16
2008,7,30,16,40,1592,53,N,25,68,168,W,5,65,222,15
2008,7,30,16,43,2384,51,N,51,51,177,W,25,77,0,9
2008,7,30,16,51,50,53,N,26,24,168,W,4,72,0,15
2008,7,30,17,20,1648,53,N,26,52,168,W,5,31,0,21
2008,7,30,18,54,1186,53,N,25,68,168,W,3,43,0,19
2008,7,30,19,31,5635,53,N,26,45,168,W,3,0,0,20
2008,7,30,19,47,5958,53,N,25,27,168,W,4,49,0,14
2008,7,30,20,44,791,60,N,53,1,152,W,8,21,1758,14
2008,7,30,21,34,1192,53,N,27,22,168,W,6,14,280,19
2008,7,30,21,38,2872,53,N,26,28,168,W,9,9,986,23
2008,7,30,21,46,4483,52,N,19,81,174,W,1,78,1314,8
2008,7,30,21,49,3636,53,N,25,97,168,W,5,20,64,22
2008,7,30,21,53,5582,53,N,25,96,168,W,5,92,0,20
2008,7,30,21,53,5634,53,N,25,72,168,W,7,60,630,21
2008,7,30,22,14,2363,53,N,25,89,168,W,5,81,0,19
2008,7,30,22,39,1481,53,N,25,79,168,W,5,46,84,19
2008,7,30,23,17,4886,53,N,24,20,168,W,11,64,234,15
2008,7,30,23,32,1599,53,N,22,46,168,W,5,60,577,17
2008,7,30,23,35,4378,53,N,24,64,168,W,9,25,422,11
2008,7,30,23,38,4487,58,N,10,72,155,W,17,96,203,2
2008,7,31,0,1,2980,58,N,14,18,155,W,10,26,282,10
2008,7,31,3,23,1136,53,N,27,40,168,W,10,53,382,11
2008,7,31,3,54,5254,58,N,10,44,155,W,23,16,225,6
2008,7,31,3,55,5369,52,N,21,13,174,W,7,83,0,0
2008,7,31,7,57,5335,51,N,57,16,178,E,26,20,1714,4
2008,7,31,8,5,2662,53,N,22,81,168,W,7,47,396,18
2008,7,31,8,45,1706,58,N,10,23,155,W,22,58,207,8
2008,7,31,10,7,1799,53,N,26,8,168,W,10,28,247,11
2008,7,31,11,12,4324,58,N,10,94,155,W,16,90,142,-1
2008,7,31,13,3,1235,53,N,28,39,168,W,4,6,0,16
2008,7,31,16,11,5616,53,N,25,19,168,W,7,85,619,18
2008,7,31,22,12,1886,53,N,23,19,168,W,7,56,343,15
2008,7,31,22,12,3741,51,N,50,72,177,W,50,73,555,9
2008,7,31,22,54,1246,53,N,25,88,168,W,11,0,348,12
2008,7,31,22,54,1518,51,N,43,52,177,W,32,93,1467,13
2008,8,1,1,57,2125,58,N,17,55,154,W,51,8,403,17
2008,8,1,3,13,5501,51,N,45,24,179,W,10,5,538,14
2008,8,1,3,28,2023,51,N,43,3,177,W,31,5,1937,8
2008,8,1,3,45,4434,59,N,21,47,153,W,25,72,0,1
2008,8,1,4,38,5076,58,N,10,2,155,W,21,50,0,10
2008,8,1,6,57,1926,58,N,14,10,155,W,8,62,93,3
2008,8,1,7,51,1154,53,N,20,85,168,W,4,3,8,14
2008,8,1,8,29,2224,58,N,12,19,155,W,15,23,248,2
2008,8,1,8,59,320,53,N,23,53,168,W,11,36,275,15
2008,8,1,10,1,2449,58,N,24,59,154,W,50,21,472,11
2008,8,1,10,26,541,51,N,48,2,178,W,57,62,1085,11
2008,8,1,11,9,3795,58,N,17,73,154,W,59,73,217,5
2008,8,1,11,54,1552,58,N,10,54,155,W,22,82,201,0
2008,8,1,12,35,2122,51,N,55,26,177,W,40,56,443,14
2008,8,1,13,6,4993,53,N,23,53,168,W,11,96,32,17
2008,8,1,13,32,71,51,N,52,51,177,W,36,40,452,13
2008,8,1,15,24,2193,51,N,15,70,179,W,16,88,1003,18
2008,8,1,15,45,5118,51,N,52,80,177,W,36,88,956,10
2008,8,1,15,54,2450,53,N,23,95,168,W,11,45,301,10
2008,8,1,16,32,1318,58,N,10,40,155,W,15,74,0,11
2008,8,1,16,45,4117,58,N,10,16,155,W,17,76,83,2
2008,8,1,18,1,884,53,N,26,42,168,W,8,32,623,14
2008,8,1,18,20,411,58,N,10,57,155,W,22,97,213,6
2008,8,1,18,38,3041,58,N,15,30,155,W,2,80,87,7
2008,8,1,19,35,2565,61,N,18,13,152,W,14,33,155,2
2008,8,1,19,45,669,51,N,54,5,177,W,57,66,308,14
2008,8,1,23,6,2642,51,N,59,2,178,E,30,87,558,0
2008,8,1,23,6,4158,51,N,55,79,178,E,24,6,59,9
2008,8,1,23,7,1819,51,N,56,33,178,E,27,69,271,-1
2008,8,1,23,11,4111,58,N,10,76,155,W,17,86,378,5
2008,8,2,1,12,2791,53,N,25,93,168,W,10,75,353,11
2008,8,2,1,23,4175,61,N,11,15,152,W,14,67,481,2
2008,8,2,2,43,1506,51,N,52,80,177,W,49,88,557,4
2008,8,2,6,37,4340,53,N,25,18,168,W,10,48,299,15
2008,8,2,7,34,1202,58,N,11,40,155,W,18,50,127,7
2008,8,2,7,53,3528,58,N,11,82,155,W,18,95,229,6
2008,8,2,8,27,430,58,N,11,98,155,W,17,81,149,0
2008,8,2,8,51,5070,61,N,30,21,151,W,56,74,345,11
2008,8,2,10,42,3234,57,N,56,6,156,W,43,86,389,15
2008,8,2,12,51,4412,61,N,30,79,151,W,55,19,937,14
2008,8,2,15,41,3753,58,N,11,47,155,W,20,50,167,1
2008,8,2,17,23,198,53,N,26,80,168,W,7,49,642,19
2008,8,2,17,55,2989,51,N,44,84,178,W,59,91,1500,11
2008,8,2,19,23,2651,58,N,13,64,155,W,7,80,100,5
2008,8,2,19,39,3820,51,N,51,32,177,W,48,78,464,12
2008,8,2,20,3,5679,58,N,10,72,155,W,16,72,191,4
2008,8,2,20,26,2866,58,N,14,51,155,W,8,86,0,1
2008,8,2,21,13,5489,58,N,10,34,155,W,22,84,170,3
2008,8,2,21,23,2111,58,N,23,51,154,W,47,34,465,6
2008,8,2,21,57,3394,51,N,52,56,177,W,49,28,497,10
2008,8,2,21,59,4588,53,N,24,90,168,W,10,7,393,9
2008,8,2,22,16,1255,56,N,16,79,159,W,24,19,1480,11
2008,8,2,22,24,3051,53,N,25,53,168,W,11,70,288,10
2008,8,2,22,54,2529,61,N,15,89,151,W,54,25,1532,7
2008,8,3,0,7,1350,51,N,44,5,179,W,4,50,863,12
2008,8,3,1,47,3650,51,N,44,22,177,W,32,20,1268,14
2008,8,3,1,47,5607,51,N,45,98,177,W,31,86,1318,16
2008,8,3,2,50,4909,53,N,26,18,168,W,7,24,529,22
2008,8,3,3,29,928,53,N,22,94,168,W,7,11,308,19
2008,8,3,6,29,3395,52,N,1,2,178,E,31,86,811,4
2008,8,3,6,58,5716,51,N,48,19,177,W,34,51,640,10
2008,8,3,7,18,1307,61,N,16,69,152,W,9,73,0,10
2008,8,3,9,23,4180,51,N,53,18,177,W,43,69,484,14
2008,8,3,10,13,1500,51,N,55,43,177,W,37,38,1510,11
2008,8,3,11,1,1600,53,N,23,32,168,W,13,4,0,14
2008,8,3,11,43,2693,58,N,15,82,154,W,53,69,904,5
2008,8,3,12,4,5998,53,N,24,93,168,W,10,67,1200,11
2008,8,3,12,13,2586,58,N,26,34,154,W,24,34,508,9
2008,8,3,12,20,1673,53,N,23,20,168,W,6,9,591,19
2008,8,3,12,21,4809,58,N,10,65,155,W,16,93,184,4
2008,8,3,12,33,2276,51,N,29,35,179,W,6,87,518,14
2008,8,3,12,36,263,58,N,25,62,154,W,25,14,456,13
2008,8,3,12,57,5695,51,N,55,19,177,W,35,30,954,14
2008,8,3,13,20,2327,58,N,26,1,154,W,24,79,347,22
2008,8,3,13,25,5850,58,N,25,47,154,W,25,88,419,18
2008,8,3,13,44,2895,57,N,55,69,154,W,41,91,1000,14
2008,8,3,13,53,113,53,N,23,61,168,W,13,9,0,13
2008,8,3,13,57,5179,58,N,25,92,154,W,24,64,415,13
2008,8,3,14,2,1379,58,N,16,71,154,W,59,50,190,3
2008,8,3,14,49,1720,58,N,25,48,154,W,23,30,405,6
2008,8,3,14,52,4287,58,N,25,73,154,W,24,38,459,13
2008,8,3,15,12,1369,51,N,40,25,177,W,28,90,908,10
2008,8,3,16,13,4543,53,N,23,80,168,W,4,88,234,20
2008,8,3,17,0,3339,51,N,47,81,177,W,7,77,0,10
2008,8,3,17,17,4287,58,N,26,7,154,W,24,51,633,23
2008,8,3,17,40,3182,51,N,45,96,177,W,31,85,1007,18
2008,8,3,18,30,5475,51,N,51,90,177,W,55,71,722,9
2008,8,3,19,15,5752,58,N,10,26,155,W,17,16,60,2
2008,8,3,19,21,2558,53,N,27,29,168,W,10,84,206,10
2008,8,3,19,35,2656,58,N,10,51,155,W,19,47,0,3
2008,8,3,20,24,289,51,N,51,46,177,W,47,77,343,13
2008,8,3,20,45,3612,58,N,11,41,155,W,16,97,150,5
2008,8,4,0,4,5363,58,N,14,19,155,W,9,48,0,1
2008,8,4,0,26,5292,61,N,11,7,152,W,13,95,346,-2
2008,8,4,0,39,2575,58,N,11,50,155,W,17,20,195,8
2008,8,4,2,15,1778,61,N,18,20,152,W,14,14,0,-1
2008,8,4,2,15,3397,61,N,18,31,152,W,13,87,0,-5
2008,8,4,2,30,4743,51,N,55,90,179,E,35,77,593,0
2008,8,4,2,34,717,51,N,52,60,177,W,42,19,0,15
2008,8,4,2,37,3164,51,N,52,85,178,W,55,83,2781,17
2008,8,4,2,40,3151,51,N,56,17,179,E,35,16,559,2
2008,8,4,3,20,731,61,N,17,95,152,W,14,37,248,3
2008,8,4,6,10,2680,53,N,23,57,168,W,12,75,0,14
2008,8,4,7,19,4711,53,N,26,51,168,W,6,84,181,25
2008,8,4,7,29,5901,53,N,26,57,168,W,5,30,0,25
2008,8,4,7,55,4281,51,N,46,9,177,W,32,9,1488,14
2008,8,4,8,21,5876,51,N,44,94,177,W,32,4,1499,16
2008,8,4,8,32,5975,51,N,46,84,177,W,31,98,859,21
2008,8,4,9,0,31,53,N,25,75,168,W,12,46,257,12
2008,8,4,9,2,5123,53,N,24,11,168,W,11,73,237,13
2008,8,4,9,38,3837,52,N,7,29,175,W,30,96,0,14
2008,8,4,10,3,120,51,N,51,68,177,W,44,53,839,10
2008,8,4,10,16,1111,53,N,26,47,168,W,7,5,519,25
2008,8,4,11,50,4844,58,N,10,35,155,W,22,87,222,11
2008,8,4,11,58,1924,52,N,11,16,175,W,32,14,1334,14
2008,8,4,12,10,59,58,N,10,4,155,W,20,75,61,5
2008,8,4,12,19,1004,51,N,26,38,176,W,11,36,2452,15
2008,8,4,13,7,1190,58,N,9,60,154,W,41,7,797,9
2008,8,4,13,7,1733,53,N,24,58,168,W,9,36,460,11
2008,8,4,13,7,1980,51,N,45,53,177,W,31,13,1045,15
2008,8,4,13,7,1199,58,N,8,95,154,W,41,11,704,6
2008,8,4,15,0,2352,53,N,21,67,168,W,7,4,354,14
2008,8,4,15,12,383,62,N,,17,144,W,6,60,378,12
2008,8,4,16,24,5269,53,N,24,63,168,W,11,86,234,12
2008,8,4,17,52,1013,58,N,11,56,155,W,14,96,0,2
2008,8,4,18,1,1306,58,N,16,62,154,W,58,24,0,9
2008,8,4,18,40,418,53,N,24,8,168,W,11,99,242,10
2008,8,4,18,55,3519,58,N,11,70,155,W,15,9,311,3
2008,8,4,19,9,5794,53,N,22,81,168,W,6,84,470,15
2008,8,4,19,36,3127,53,N,15,59,168,W,8,24,0,18
2008,8,4,19,54,5853,51,N,51,63,177,W,32,46,529,11
2008,8,4,19,59,5854,51,N,50,94,177,W,45,10,698,9
2008,8,4,20,16,2254,58,N,10,94,155,W,16,24,0,3
2008,8,4,20,16,5484,58,N,10,85,155,W,16,17,0,3
2008,8,4,21,54,2619,58,N,10,75,155,W,16,72,173,11
2008,8,4,23,51,289,52,N,6,93,175,W,33,7,61,15
2008,8,5,0,22,1804,53,N,24,16,168,W,11,77,217,21
2008,8,5,1,0,4419,58,N,10,65,155,W,23,57,323,3
2008,8,5,1,14,1427,58,N,10,61,155,W,23,48,3,3
2008,8,5,2,5,5092,53,N,16,1,168,W,19,49,112,24
2008,8,5,2,40,5779,52,N,12,91,175,W,32,82,1001,12
2008,8,5,2,56,4046,53,N,23,86,168,W,14,45,0,14
2008,8,5,3,4,2269,51,N,51,46,177,W,48,73,486,11
2008,8,5,3,19,4969,51,N,53,22,179,E,43,24,1664,8
2008,8,5,3,32,4214,58,N,11,10,155,W,17,3,175,-1
2008,8,5,3,48,2195,59,N,13,12,153,W,20,1,931,9
2008,8,5,6,22,4680,52,N,9,32,175,W,31,16,857,16
2008,8,5,7,22,4492,51,N,44,6,177,W,31,37,1479,15
2008,8,5,7,35,5886,51,N,50,89,177,W,35,83,1486,12
2008,8,5,7,58,2164,52,N,9,69,175,W,33,40,885,17
2008,8,5,8,20,5999,52,N,4,20,175,W,33,98,771,17
2008,8,5,8,35,5187,52,N,5,78,175,W,32,59,963,26
2008,8,5,9,33,5082,51,N,55,81,175,W,33,60,0,15
2008,8,5,10,23,173,51,N,45,33,179,W,5,24,1213,17
2008,8,5,10,45,1147,51,N,44,14,177,W,32,2,1027,19
2008,8,5,11,9,650,51,N,58,3,175,W,32,63,43,15
2008,8,5,11,12,3541,52,N,12,65,175,W,35,49,207,
2008,8,5,11,20,5280,52,N,12,6,175,W,36,38,1011,10
2008,8,5,11,38,5659,51,N,43,55,177,W,30,66,1443,9
2008,8,5,11,42,2905,52,N,6,69,175,W,33,96,1092,13
2008,8,5,11,49,4633,52,N,6,45,175,W,35,3,253,11
2008,8,5,11,54,4747,61,N,29,77,151,W,57,35,525,5
2008,8,5,12,3,3499,52,N,13,25,175,W,37,25,812,8
2008,8,5,12,39,3518,52,N,6,40,175,W,34,5,745,17
2008,8,5,12,44,4430,52,N,1,38,175,W,35,86,263,16
2008,8,5,13,49,1201,61,N,17,97,152,W,21,16,385,4
2008,8,5,14,7,358,58,N,10,70,155,W,19,49,156,2
2008,8,5,14,23,998,52,N,10,94,175,W,34,31,480,10
2008,8,5,14,46,2439,53,N,28,31,168,W,3,47,260,16
2008,8,5,15,21,2047,51,N,55,87,177,W,19,25,1757,12
2008,8,5,15,37,5102,61,N,18,2,152,W,17,14,0,-3
2008,8,5,15,43,2351,51,N,46,81,177,W,31,82,832,16
2008,8,5,16,29,3721,60,N,34,90,152,W,32,74,1174,3
2008,8,5,17,18,5764,51,N,44,15,177,W,32,16,1025,18
2008,8,5,18,40,1440,52,N,11,15,175,W,36,12,0,10
2008,8,5,20,57,5090,58,N,12,36,155,W,14,50,412,2
2008,8,5,22,34,484,52,N,,18,175,W,33,25,235,16
2008,8,5,23,5,1224,53,N,26,62,168,W,7,65,298,10
2008,8,5,23,10,2265,53,N,23,34,168,W,7,66,373,19
2008,8,5,23,41,3835,58,N,13,34,155,W,11,14,0,4
2008,8,5,23,52,576,58,N,10,12,155,W,21,61,264,1
2008,8,6,2,32,4966,52,N,4,84,175,W,29,53,244,16
2008,8,6,2,48,4778,58,N,13,59,155,W,9,54,230,6
2008,8,6,3,0,3204,53,N,26,17,168,W,6,49,20,11
2008,8,6,3,17,1416,51,N,45,62,177,W,31,53,1493,14
2008,8,6,3,26,4916,52,N,9,41,175,W,30,98,855,14
2008,8,6,3,43,3228,53,N,24,79,168,W,10,95,339,16
2008,8,6,3,50,1735,58,N,14,87,155,W,6,42,306,8
2008,8,6,4,21,4793,53,N,24,61,168,W,12,15,264,9
2008,8,6,4,25,3749,51,N,59,41,178,E,27,79,554,9
2008,8,6,4,50,5475,57,N,41,88,155,W,46,85,784,25
2008,8,6,6,35,1191,51,N,55,5,177,W,37,46,1486,13
2008,8,6,7,1,1291,58,N,14,42,155,W,8,71,0,1
2008,8,6,7,19,5968,58,N,16,80,154,W,59,10,225,7
2008,8,6,7,20,2528,58,N,16,61,154,W,59,54,224,7
2008,8,6,7,42,3605,51,N,52,46,177,W,49,50,39,4
2008,8,6,8,54,4087,53,N,23,31,168,W,7,4,545,12
2008,8,6,9,18,2103,51,N,44,99,179,W,4,48,1500,12
2008,8,6,9,52,5168,58,N,10,78,155,W,18,85,0,1
2008,8,6,9,56,5874,52,N,9,67,175,W,31,30,477,18
2008,8,6,11,33,1093,54,N,6,64,166,W,2,1,1680,8
2008,8,6,11,33,3810,51,N,50,81,178,W,3,0,218,12
2008,8,6,11,36,1756,52,N,13,90,175,W,34,32,0,15
2008,8,6,13,35,801,51,N,54,28,178,E,19,34,215,24
2008,8,6,13,35,3624,51,N,54,16,178,E,26,21,447,31
2008,8,6,13,52,5956,52,N,14,32,175,W,34,17,833,15
2008,8,6,14,4,4130,51,N,26,4,175,W,40,35,2851,40
2008,8,6,14,8,923,51,N,58,29,178,E,21,94,416,9
2008,8,6,14,13,2880,58,N,35,85,154,W,36,25,689,16
2008,8,6,14,27,4901,51,N,58,23,178,E,21,78,502,6
2008,8,6,14,28,4409,52,N,,14,175,W,31,65,0,14
2008,8,6,14,51,4344,58,N,11,43,155,W,16,24,0,3
2008,8,6,14,59,3536,52,N,6,79,175,W,30,9,176,14
2008,8,6,15,24,3261,52,N,1,66,175,W,31,74,0,22
2008,8,6,15,46,3962,53,N,15,46,168,W,6,18,0,18
2008,8,6,16,1,5750,51,N,55,54,178,E,22,36,171,26
2008,8,6,16,9,4422,51,N,59,58,178,E,22,74,814,13
2008,8,6,16,17,5438,52,N,,8,178,E,31,0,1020,6
2008,8,6,16,40,4457,58,N,17,28,154,W,58,23,246,3
2008,8,6,16,50,1329,51,N,58,67,178,E,20,2,680,17
2008,8,6,17,2,2737,52,N,1,74,178,E,23,81,980,11
2008,8,6,17,6,2938,51,N,59,99,178,E,24,36,773,9
2008,8,6,17,50,5504,51,N,58,84,178,E,25,29,785,7
2008,8,6,17,52,5318,51,N,58,50,178,E,21,41,602,10
2008,8,6,18,5,638,53,N,26,20,168,W,9,43,325,16
2008,8,6,18,17,3998,52,N,6,34,175,W,30,72,1500,18
2008,8,6,18,18,2479,61,N,18,23,152,W,13,93,0,-4
2008,8,6,18,58,924,52,N,12,88,175,W,29,2,246,25
2008,8,6,19,36,2430,51,N,58,89,178,E,22,93,628,10
2008,8,6,20,48,4303,51,N,58,17,178,E,23,9,905,1
2008,8,6,21,6,2933,51,N,59,17,175,W,28,63,0,14
2008,8,6,21,20,4798,52,N,9,43,175,W,31,68,188,19
2008,8,6,21,45,2872,52,N,4,52,175,W,25,94,391,21
2008,8,6,23,37,4051,52,N,5,26,175,W,25,69,318,38
2008,8,7,0,27,3719,52,N,6,42,175,W,28,20,413,21
2008,8,7,0,47,5226,52,N,8,21,175,W,27,14,401,25
2008,8,7,0,57,2774,51,N,59,99,175,W,30,73,0,19
2008,8,7,1,6,4685,51,N,57,50,175,W,32,22,0,27
2008,8,7,1,7,1385,52,N,14,95,175,W,29,26,72,24
2008,8,7,1,8,1475,52,N,7,34,175,W,26,45,368,28
2008,8,7,1,10,1253,52,N,11,2,175,W,31,68,1173,22
2008,8,7,1,13,3472,58,N,10,35,155,W,19,58,0,5
2008,8,7,1,14,3155,52,N,5,24,175,W,31,97,314,29
2008,8,7,1,21,836,53,N,23,67,168,W,13,78,0,12
2008,8,7,1,22,845,51,N,58,22,175,W,31,5,0,23
2008,8,7,1,24,5143,58,N,10,50,155,W,19,61,0,7
2008,8,7,2,18,809,52,N,3,10,175,W,27,23,68,33
2008,8,7,3,38,4705,58,N,15,8,154,W,58,53,19,6
2008,8,7,5,30,503,53,N,23,33,168,W,6,56,520,22
2008,8,7,5,42,2439,58,N,10,60,155,W,16,77,170,3
2008,8,7,6,3,526,53,N,24,16,168,W,11,76,184,10
2008,8,7,6,56,3876,53,N,24,34,168,W,7,70,594,14
2008,8,7,7,32,4688,53,N,18,78,167,W,17,55,1500,22
2008,8,7,8,33,3057,53,N,24,22,168,W,11,67,263,14
2008,8,7,8,42,1178,58,N,10,33,155,W,19,89,306,15
2008,8,7,8,43,2948,58,N,10,39,155,W,19,87,107,0
2008,8,7,9,5,5731,58,N,10,95,155,W,19,64,219,6
2008,8,7,9,7,4956,58,N,11,50,155,W,16,37,243,8
2008,8,7,9,39,4152,58,N,10,48,155,W,17,17,205,7
2008,8,7,10,32,1363,58,N,10,66,155,W,16,70,207,26
2008,8,7,10,35,4930,58,N,10,63,155,W,16,98,158,12
2008,8,7,10,36,4890,58,N,11,6,155,W,18,89,308,7
2008,8,7,10,37,73,58,N,10,67,155,W,16,95,192,9
2008,8,7,10,38,2965,58,N,11,1,155,W,15,42,272,12
2008,8,7,10,40,5802,58,N,10,60,155,W,16,61,138,6
2008,8,7,10,58,4756,58,N,10,82,155,W,16,24,0,3
2008,8,7,11,36,3522,58,N,11,7,155,W,17,12,227,9
2008,8,7,11,53,3517,58,N,10,25,155,W,21,25,162,8
2008,8,7,13,12,5470,54,N,9,59,166,W,,37,129,-5
2008,8,7,13,44,3661,61,N,56,41,144,W,4,44,542,9
2008,8,7,14,57,2348,58,N,11,2,155,W,17,32,172,0
2008,8,7,15,55,4684,61,N,29,44,151,W,53,43,792,7
2008,8,7,15,57,4015,58,N,11,6,155,W,16,85,72,2
2008,8,7,16,44,289,58,N,10,86,155,W,18,13,272,5
2008,8,7,17,15,5335,53,N,26,20,168,W,10,29,389,14
2008,8,7,19,0,2374,53,N,15,90,168,W,7,67,183,17
2008,8,7,20,50,3439,58,N,14,0,155,W,9,43,73,1
2008,8,7,20,50,5206,58,N,17,37,155,W,12,90,796,7
2008,8,7,22,39,3030,53,N,15,99,168,W,8,10,226,19
2008,8,8,0,40,1789,53,N,24,16,168,W,9,70,437,11
2008,8,8,1,32,98,58,N,10,38,155,W,21,43,159,9
2008,8,8,1,50,1151,58,N,10,72,155,W,16,68,108,5
2008,8,8,2,28,5552,51,N,57,78,177,W,36,36,322,17
2008,8,8,4,55,4578,52,N,,86,178,E,27,0,611,9
2008,8,8,6,12,3478,58,N,10,21,155,W,21,31,0,7
2008,8,8,6,16,3021,53,N,16,42,168,W,7,37,174,16
2008,8,8,6,41,2803,58,N,13,46,155,W,7,87,118,7
2008,8,8,7,27,2482,61,N,2,91,152,W,14,84,1169,9
2008,8,8,8,51,5253,53,N,26,4,168,W,12,6,596,10
2008,8,8,8,52,2395,53,N,25,16,168,W,10,67,319,17
2008,8,8,10,14,881,53,N,23,43,168,W,8,19,387,15
2008,8,8,10,31,2722,58,N,10,65,155,W,16,70,182,4
