time,lat,long,depth,mag,ms
2007-02-26T22:27:22.780Z,58.2111666667,-155.1753333333,-1.96,0,1172528842780
2007-02-27T00:53:06.490Z,58.725,-153.701,-0.45,0.2,1172537586490
2007-02-27T01:21:06.140Z,58.7733333333,-153.6681666667,0.13,0.2,1172539266140
2007-02-27T01:43:00.150Z,58.3888333333,-154.9088333333,2.2,1.1,1172540580150
2007-02-27T03:01:23.630Z,61.9646666667,-144.0493333333,2.64,0.5,1172545283630
2007-02-27T07:11:09.580Z,61.1985,-152.527,11.26,0,1172560269580
2007-02-27T08:20:21.680Z,58.721,-153.6958333333,-3,0.4,1172564421680
2007-02-27T10:53:52.860Z,61.3068333333,-152.2331666667,-3,0.2,1172573632860
2007-02-27T12:59:19.940Z,58.2545,-155.0026666667,0.87,0,1172581159940
2007-02-27T16:03:49.520Z,55.1181666667,-162.2101666667,3.78,0.7,1172592229520
2007-02-27T16:09:40.710Z,55.1175,-162.1985,3.67,0.5,1172592580710
2007-02-27T16:13:35.520Z,55.1206666667,-162.2103333333,3.74,0.7,1172592815520
2007-02-27T16:17:45.700Z,58.1755,-155.3778333333,1.98,0.4,1172593065700
2007-02-27T16:37:32.500Z,57.5911666667,-155.9573333333,4.61,2.1,1172594252500
2007-02-27T16:41:48.820Z,55.4806666667,-161.6008333333,8.9,1.2,1172594508820
2007-02-27T17:42:10.490Z,57.6201666667,-155.9428333333,8.9,1,1172598130490
2007-02-27T18:52:41.750Z,62.0191666667,-144.1458333333,4.72,0.9,1172602361750
2007-02-27T19:20:13.080Z,58.2516666667,-155.9386666667,6.63,0.8,1172604013080
2007-02-28T03:48:14.130Z,55.1176666667,-162.2141666667,4.2,0.4,1172634494130
2007-02-28T04:54:44.210Z,55.11,-162.2008333333,3.64,0.4,1172638484210
2007-02-28T08:15:22.690Z,54.6033333333,-163.504,11.43,1.5,1172650522690
2007-02-28T13:11:37.800Z,58.2805,-154.9895,2.06,0.5,1172668297800
2007-02-28T13:21:32.560Z,58.3236666667,-154.8955,2.67,0.3,1172668892560
2007-02-28T14:31:56.970Z,58.4405,-154.8735,4.82,0.4,1172673116970
2007-02-28T16:10:52.930Z,58.1553333333,-155.3665,1.25,0.6,1172679052930
2007-02-28T16:38:19.390Z,55.1246666667,-162.2156666667,3.8,0.1,1172680699390
2007-02-28T16:52:51.060Z,58.2368333333,-155.1391666667,-1.67,0,1172681571060
2007-02-28T19:02:37.180Z,58.168,-155.3471666667,1.47,0.9,1172689357180
2007-02-28T19:35:09.870Z,52.2908333333,-174.1946666667,6.41,0.8,1172691309870
2007-02-28T19:37:56.920Z,52.2825,-174.1716666667,10,0.7,1172691476920
2007-02-28T22:56:32.750Z,58.1663333333,-155.3193333333,3.25,0.8,1172703392750
2007-03-01T06:30:01.450Z,57.8846666667,-155.423,13.34,0.7,1172730601450
2007-03-01T06:39:45.950Z,61.1516666667,-152.221,-3,-0.3,1172731185950
2007-03-01T10:13:48.500Z,51.7896666667,-178.7923333333,5.93,1.2,1172744028500
2007-03-01T12:34:11.520Z,58.2725,-154.9538333333,2.05,0.4,1172752451520
2007-03-01T14:03:52.980Z,53.2933333333,-168.3783333333,8.96,1.7,1172757832980
2007-03-01T16:25:10.270Z,53.7301666667,-166.7553333333,8.33,1.3,1172766310270
2007-03-01T17:23:18.640Z,61.19,-152.2425,3.69,0.4,1172769798640
2007-03-01T20:21:50.820Z,53.253,-168.3605,3.83,1,1172780510820
2007-03-02T00:01:37.800Z,53.8821666667,-166.8943333333,5.25,1.1,1172793697800
2007-03-02T01:22:58.860Z,58.1528333333,-155.3523333333,-3,0,1172798578860
2007-03-02T02:37:36.640Z,61.1483333333,-152.3085,5.2,1,1172803056640
2007-03-02T12:36:52.350Z,53.8623333333,-166.8531666667,4.5,0,1172839012350
2007-03-02T12:37:00.050Z,53.8646666667,-166.8718333333,2.32,0.3,1172839020050
2007-03-02T12:39:04.810Z,53.8635,-166.8728333333,3.21,0.3,1172839144810
2007-03-02T13:25:05.760Z,53.5093333333,-167.502,16.48,1.7,1172841905760
2007-03-02T16:09:35.290Z,58.1781666667,-155.3368333333,0.86,0,1172851775290
2007-03-02T17:43:24.190Z,52.3415,-174.128,6.88,1.3,1172857404190
2007-03-02T19:06:35.420Z,58.2741666667,-155.183,13.06,0.6,1172862395420
2007-03-02T19:46:07.790Z,53.9205,-166.6641666667,3.37,0.3,1172864767790
2007-03-03T02:23:02.200Z,61.307,-152.2236666667,3.85,0.3,1172888582200
2007-03-03T03:38:05.380Z,58.4363333333,-154.8695,5.63,0.6,1172893085380
2007-03-03T04:06:14.430Z,61.227,-152.269,9.54,0.2,1172894774430
2007-03-03T06:01:00.750Z,61.9481666667,-144.0038333333,10.72,1.1,1172901660750
2007-03-03T08:21:15.290Z,54.6185,-163.502,7.82,1.6,1172910075290
2007-03-03T10:13:10.340Z,51.6618333333,-178.019,15.68,1.5,1172916790340
2007-03-03T12:21:18.270Z,58.1906666667,-155.2785,-3,0,1172924478270
2007-03-03T16:44:45.460Z,61.011,-152.0831666667,12.91,1.6,1172940285460
2007-03-03T17:10:43.390Z,57.6125,-156.0325,1.35,0.5,1172941843390
2007-03-03T17:37:17.260Z,61.9941666667,-144.1621666667,3.04,0.5,1172943437260
2007-03-03T20:12:22.390Z,61.182,-152.2208333333,2.67,0.1,1172952742390
2007-03-03T20:39:30.470Z,51.796,-178.8081666667,10.13,1.4,1172954370470
2007-03-03T21:54:05.000Z,51.6415,-178.0121666667,15.39,2.4,1172958845000
2007-03-03T23:37:28.630Z,58.1761666667,-155.3583333333,1.7,0.9,1172965048630
2007-03-04T06:40:03.660Z,58.1718333333,-155.3438333333,0.7,0.4,1172990403660
2007-03-04T07:48:43.410Z,51.8405,-178.7861666667,7.08,1.5,1172994523410
2007-03-04T11:38:50.180Z,53.8496666667,-166.7166666667,6.28,0.3,1173008330180
2007-03-04T19:12:24.130Z,59.3971666667,-152.9175,9.72,1.2,1173035544130
2007-03-04T19:13:38.350Z,58.5731666667,-154.3473333333,7.2,0.8,1173035618350
2007-03-04T20:26:04.430Z,58.1633333333,-155.3906666667,3.49,0.2,1173039964430
2007-03-04T20:58:53.520Z,58.4361666667,-154.872,4.4,0.5,1173041933520
2007-03-04T23:12:35.220Z,58.2316666667,-155.1565,-3,-0.2,1173049955220
2007-03-05T00:24:59.370Z,59.3626666667,-153.4116666667,-1.47,0,1173054299370
2007-03-05T02:59:14.140Z,54.6135,-163.52,8.36,1.2,1173063554140
2007-03-05T03:44:21.670Z,61.1876666667,-152.047,15.06,0.7,1173066261670
2007-03-05T04:05:32.080Z,51.6365,-178.4383333333,9,2.2,1173067532080
2007-03-05T05:52:47.320Z,51.7855,-178.7571666667,10.17,1.4,1173073967320
2007-03-05T07:38:39.560Z,61.1783333333,-152.2098333333,5.23,0.5,1173080319560
2007-03-05T08:15:17.640Z,52.3093333333,-174.165,7.44,0.6,1173082517640
2007-03-05T09:32:30.410Z,59.3611666667,-153.4253333333,-0.89,-0.5,1173087150410
2007-03-05T09:32:38.470Z,59.3563333333,-153.4215,-1.51,0,1173087158470
2007-03-05T11:53:32.600Z,61.1608333333,-152.4286666667,11.62,0.5,1173095612600
2007-03-05T16:05:35.010Z,61.9745,-143.9993333333,2.44,1.2,1173110735010
2007-03-05T17:07:11.610Z,51.8185,-178.9043333333,5.81,1.4,1173114431610
2007-03-05T19:54:04.490Z,61.293,-152.2336666667,2.55,0.1,1173124444490
2007-03-05T22:16:15.160Z,53.8461666667,-166.7175,5.7,0.5,1173132975160
2007-03-05T22:16:27.960Z,53.8358333333,-166.716,5.56,1,1173132987960
2007-03-05T22:16:55.910Z,53.8498333333,-166.7185,6.09,0.2,1173133015910
2007-03-05T22:19:44.230Z,53.8456666667,-166.7181666667,5.26,1.2,1173133184230
2007-03-05T22:20:00.510Z,53.8525,-166.7093333333,5.93,0.1,1173133200510
2007-03-05T22:22:07.870Z,53.8463333333,-166.7175,5.68,1,1173133327870
2007-03-05T23:01:26.050Z,53.8471666667,-166.7178333333,6.25,1,1173135686050
2007-03-05T23:05:35.680Z,53.8408333333,-166.713,5.12,1.3,1173135935680
2007-03-05T23:05:54.380Z,53.8513333333,-166.7116666667,6.28,0.4,1173135954380
2007-03-05T23:06:55.500Z,62.0088333333,-144.2033333333,9.52,1.5,1173136015500
2007-03-05T23:16:25.970Z,53.848,-166.7196666667,7.24,0.7,1173136585970
2007-03-05T23:23:05.060Z,51.8343333333,-178.7776666667,4.01,1.2,1173136985060
2007-03-05T23:31:09.710Z,53.8428333333,-166.7173333333,6.35,0.9,1173137469710
2007-03-06T00:24:47.200Z,58.2406666667,-155.1406666667,1.88,0.6,1173140687200
2007-03-06T01:26:17.280Z,53.851,-166.7058333333,5.98,0,1173144377280
2007-03-06T01:26:34.350Z,53.8478333333,-166.7165,6.06,0.6,1173144394350
2007-03-06T01:39:16.800Z,53.844,-166.7156666667,6.09,0.5,1173145156800
2007-03-06T01:40:42.310Z,51.9336666667,-178.4698333333,21.32,1.6,1173145242310
2007-03-06T03:31:05.490Z,53.8545,-166.7115,8.13,0.9,1173151865490
2007-03-06T05:47:27.780Z,58.2403333333,-155.1445,2.33,0.1,1173160047780
2007-03-06T05:54:10.790Z,53.8456666667,-166.7171666667,5.87,1.2,1173160450790
2007-03-06T05:57:59.240Z,53.8428333333,-166.7225,7.1,0.5,1173160679240
2007-03-06T06:06:22.010Z,54.6335,-163.5463333333,9.28,1.3,1173161182010
2007-03-06T07:13:23.660Z,53.8548333333,-166.713,8.4,0.6,1173165203660
2007-03-06T07:34:20.260Z,53.8491666667,-166.7076666667,6.77,0.8,1173166460260
2007-03-06T07:39:17.550Z,53.8518333333,-166.717,8.1,1,1173166757550
2007-03-06T07:39:28.730Z,53.8546666667,-166.7056666667,7.5,0.2,1173166768730
2007-03-06T07:39:35.280Z,53.8543333333,-166.7081666667,8.33,-0.2,1173166775280
2007-03-06T07:54:32.350Z,53.8481666667,-166.7181666667,8.14,1.2,1173167672350
2007-03-06T08:09:32.330Z,53.851,-166.7176666667,8.31,0.9,1173168572330
2007-03-06T08:09:38.170Z,53.8503333333,-166.7115,7.73,0.5,1173168578170
2007-03-06T08:43:48.140Z,53.8448333333,-166.7126666667,7.56,1,1173170628140
2007-03-06T09:13:02.850Z,53.8508333333,-166.718,8.65,0.9,1173172382850
2007-03-06T09:13:21.020Z,53.8505,-166.7105,7.42,1.5,1173172401020
2007-03-06T09:13:49.860Z,53.854,-166.7063333333,8.26,0.3,1173172429860
2007-03-06T09:22:36.090Z,53.85,-166.717,8.65,0.7,1173172956090
2007-03-06T09:28:57.960Z,53.8556666667,-166.7051666667,6.55,0.6,1173173337960
2007-03-06T09:48:48.860Z,53.8485,-166.7103333333,8.09,0.7,1173174528860
2007-03-06T10:00:58.960Z,53.8515,-166.7176666667,8.14,0.4,1173175258960
2007-03-06T10:07:55.470Z,51.8041666667,-178.803,6.21,1.1,1173175675470
2007-03-06T10:37:08.030Z,53.85,-166.7128333333,7.46,1.6,1173177428030
2007-03-06T10:37:32.130Z,53.8541666667,-166.7073333333,7.94,0.9,1173177452130
2007-03-06T10:37:54.720Z,53.855,-166.7163333333,7.36,-0.1,1173177474720
2007-03-06T10:38:00.790Z,53.8491666667,-166.706,7.04,0.2,1173177480790
2007-03-06T10:39:00.910Z,53.8503333333,-166.7121666667,8.54,1.1,1173177540910
2007-03-06T10:39:54.330Z,53.8481666667,-166.7186666667,8.11,1.2,1173177594330
2007-03-06T10:40:16.480Z,53.8486666667,-166.7151666667,7.43,0.7,1173177616480
2007-03-06T10:42:40.890Z,53.856,-166.7055,8.14,-0.3,1173177760890
2007-03-06T10:43:00.620Z,53.8526666667,-166.7186666667,8.6,0.9,1173177780620
2007-03-06T10:45:33.660Z,53.8533333333,-166.7086666667,8.2,0.4,1173177933660
2007-03-06T10:47:49.780Z,51.8213333333,-178.8546666667,5.71,0.9,1173178069780
2007-03-06T10:55:49.630Z,53.8513333333,-166.718,8.37,0.7,1173178549630
2007-03-06T11:19:38.210Z,53.8478333333,-166.7156666667,7.01,0.9,1173179978210
2007-03-06T12:47:56.940Z,58.301,-154.9865,-3,0.6,1173185276940
2007-03-06T15:46:54.200Z,55.4428333333,-161.6845,10.07,1.5,1173196014200
2007-03-06T17:02:12.780Z,58.3906666667,-154.5341666667,4.03,1,1173200532780
2007-03-06T18:56:08.600Z,51.5578333333,-178.6948333333,3.49,2.1,1173207368600
2007-03-07T01:03:46.340Z,51.779,-178.8015,8.34,1.3,1173229426340
2007-03-07T02:56:35.870Z,58.2508333333,-155.0983333333,3.88,0.7,1173236195870
2007-03-07T03:00:11.650Z,51.8361666667,-178.7591666667,7.69,1.6,1173236411650
2007-03-07T04:58:54.490Z,51.8326666667,-178.8035,6.53,1.1,1173243534490
2007-03-07T06:55:06.490Z,51.8143333333,-178.8156666667,6.43,1.1,1173250506490
2007-03-07T13:00:11.250Z,60.4835,-152.9626666667,3.65,0.7,1173272411250
2007-03-07T13:29:02.760Z,54.5986666667,-163.5213333333,2.04,1.3,1173274142760
2007-03-07T15:24:08.190Z,51.7983333333,-178.7941666667,5.82,0.9,1173281048190
2007-03-07T18:08:43.200Z,51.811,-178.8175,4.65,0.6,1173290923200
2007-03-07T18:39:53.360Z,53.5518333333,-167.5238333333,16.41,1.5,1173292793360
2007-03-07T18:51:34.720Z,53.559,-167.5138333333,17.4,1.6,1173293494720
2007-03-07T22:22:29.090Z,51.8516666667,-178.807,5.27,1.3,1173306149090
2007-03-08T00:26:01.080Z,51.8248333333,-178.8236666667,5.94,1.4,1173313561080
2007-03-08T01:28:30.560Z,51.7576666667,179.1351666667,14.16,1.2,1173317310560
2007-03-08T01:42:26.940Z,51.8066666667,-177.2425,16.05,0.8,1173318146940
2007-03-08T04:18:21.620Z,51.8008333333,-178.8071666667,2.38,1,1173327501620
2007-03-08T05:26:29.210Z,52.3108333333,-174.1956666667,4.51,0.3,1173331589210
2007-03-08T07:04:07.090Z,51.8036666667,-178.815,6.05,0.9,1173337447090
2007-03-08T07:11:56.290Z,58.9711666667,-153.7325,4.62,1.8,1173337916290
2007-03-08T10:38:19.950Z,51.8165,-178.7316666667,5.95,1,1173350299950
2007-03-08T10:51:20.140Z,51.8066666667,-178.7593333333,6.53,1.1,1173351080140
2007-03-08T11:21:34.180Z,51.805,-178.7705,6.31,1,1173352894180
2007-03-08T12:33:50.360Z,51.802,-178.7895,3.96,0.7,1173357230360
2007-03-08T14:04:26.890Z,51.869,-178.8096666667,4.86,1.4,1173362666890
2007-03-08T14:30:48.930Z,52.3105,-174.1946666667,5.29,0.5,1173364248930
2007-03-08T14:30:57.150Z,52.3055,-174.1933333333,-2.92,0.3,1173364257150
2007-03-08T14:33:25.670Z,52.3145,-174.1758333333,7.75,0.6,1173364405670
2007-03-08T14:33:46.030Z,52.2905,-174.2196666667,-3,-0.4,1173364426030
2007-03-08T15:18:02.640Z,52.3216666667,-174.2001666667,4.61,0.7,1173367082640
2007-03-08T15:23:25.950Z,52.3135,-174.1956666667,5.88,-0.3,1173367405950
2007-03-08T18:28:20.560Z,58.1596666667,-155.3788333333,1.79,0.6,1173378500560
2007-03-08T19:32:42.970Z,51.8408333333,-178.799,11.79,1.1,1173382362970
2007-03-08T19:53:40.800Z,51.7853333333,-178.8236666667,16.36,1.7,1173383620800
2007-03-08T20:01:31.140Z,51.8148333333,-178.8071666667,-0.76,0.5,1173384091140
2007-03-08T20:28:05.960Z,51.7838333333,-178.7016666667,13.29,1.7,1173385685960
2007-03-08T21:50:55.150Z,51.7966666667,-178.8158333333,5.37,1.1,1173390655150
2007-03-08T22:31:32.780Z,61.2983333333,-152.413,4.15,0.9,1173393092780
2007-03-08T23:16:15.360Z,51.7918333333,-178.7963333333,4.68,0.6,1173395775360
2007-03-08T23:56:54.320Z,51.826,-178.7853333333,3.68,0.6,1173398214320
2007-03-09T01:08:52.700Z,51.8036666667,-178.7981666667,3.39,1.1,1173402532700
2007-03-09T01:40:01.150Z,58.2723333333,-154.9838333333,2.19,1.1,1173404401150
2007-03-09T02:05:02.410Z,51.8153333333,-178.8535,5.18,0.8,1173405902410
2007-03-09T02:15:32.580Z,58.1713333333,-155.355,1.23,1,1173406532580
2007-03-09T02:15:58.430Z,58.171,-155.36,1.06,0.8,1173406558430
2007-03-09T04:25:19.520Z,51.7933333333,-178.8013333333,4.24,1,1173414319520
2007-03-09T05:00:27.950Z,54.626,-163.5301666667,9.4,2.2,1173416427950
2007-03-09T05:10:47.790Z,51.8188333333,-178.833,5.37,1.1,1173417047790
2007-03-09T05:10:35.900Z,61.0361666667,-152.0405,11.6,0.6,1173417035900
2007-03-09T05:53:15.250Z,51.7893333333,-178.7926666667,3.48,0.7,1173419595250
2007-03-09T06:44:16.620Z,51.783,-178.7896666667,6.9,1.4,1173422656620
2007-03-09T07:20:23.160Z,58.2406666667,-155.1498333333,2.06,0.3,1173424823160
2007-03-09T07:40:03.500Z,60.8063333333,-152.5153333333,13.35,1.3,1173426003500
2007-03-09T10:00:14.250Z,55.0968333333,-162.1186666667,2.16,1.3,1173434414250
2007-03-09T12:55:39.120Z,51.7993333333,-178.8238333333,11.37,1.6,1173444939120
2007-03-09T13:09:31.650Z,51.821,-178.8406666667,5.31,1.3,1173445771650
2007-03-09T13:13:22.140Z,58.4093333333,-154.4335,4,1.2,1173446002140
2007-03-09T16:55:08.180Z,58.037,-155.3753333333,6.95,0.5,1173459308180
2007-03-09T17:28:07.080Z,51.7913333333,-178.7981666667,4.53,0.8,1173461287080
2007-03-09T22:47:20.560Z,58.1686666667,-155.3536666667,1.74,0.8,1173480440560
2007-03-10T00:55:33.280Z,51.8075,-178.8403333333,7.61,1.3,1173488133280
2007-03-10T06:40:25.740Z,51.8063333333,-178.8088333333,-3,0.7,1173508825740
2007-03-10T07:50:11.400Z,51.8076666667,-178.817,3.13,0.9,1173513011400
2007-03-10T12:51:03.790Z,58.1748333333,-155.2745,-3,0.3,1173531063790
2007-03-10T16:45:25.050Z,58.2355,-155.1673333333,3.93,1,1173545125050
2007-03-10T16:52:03.410Z,58.2345,-155.181,4.34,0.5,1173545523410
2007-03-10T17:02:26.220Z,58.2378333333,-155.1926666667,4.04,0.6,1173546146220
2007-03-10T19:26:07.040Z,59.3606666667,-153.4291666667,-1.37,0.2,1173554767040
2007-03-10T23:28:35.450Z,58.8105,-153.609,3.93,0.1,1173569315450
2007-03-11T05:15:13.880Z,61.0455,-152.288,16.23,0.4,1173590113880
2007-03-11T06:33:20.170Z,61.3268333333,-152.3435,-3,0.2,1173594800170
2007-03-11T08:05:37.210Z,51.7711666667,-178.7435,8.86,1.6,1173600337210
2007-03-11T11:16:36.760Z,51.7838333333,-178.7931666667,5.63,1.1,1173611796760
2007-03-11T13:11:36.310Z,58.2648333333,-154.9085,4.14,1.1,1173618696310
2007-03-11T17:24:41.390Z,51.8186666667,-178.8491666667,4.98,0.9,1173633881390
2007-03-11T21:35:42.820Z,61.8318333333,-144.1381666667,2.44,1.6,1173648942820
2007-03-11T22:20:36.470Z,51.8221666667,-178.8096666667,2.85,0.7,1173651636470
2007-03-11T22:31:19.270Z,51.8188333333,-178.8473333333,6.69,1.4,1173652279270
2007-03-12T00:06:05.110Z,58.1726666667,-155.3675,-3,1,1173657965110
2007-03-12T04:22:00.820Z,51.75,-176.8446666667,13.33,1.4,1173673320820
2007-03-12T04:54:09.490Z,51.7916666667,-178.8021666667,4.19,1.1,1173675249490
2007-03-12T09:02:21.850Z,51.7956666667,-178.796,4.68,0.8,1173690141850
2007-03-12T11:15:50.830Z,51.795,-178.8006666667,5.4,0.9,1173698150830
2007-03-12T12:29:40.740Z,51.8163333333,-178.7706666667,7.36,1.5,1173702580740
2007-03-12T12:29:13.420Z,58.172,-155.3641666667,1.63,0.6,1173702553420
2007-03-12T13:46:37.830Z,51.7911666667,-178.8096666667,3.53,0.8,1173707197830
2007-03-12T14:07:24.880Z,51.8031666667,-178.8071666667,10.85,1.4,1173708444880
2007-03-12T17:31:46.620Z,51.7756666667,-177.1201666667,5.7,1.3,1173720706620
2007-03-12T18:44:10.390Z,51.7863333333,-178.7846666667,7.26,0.8,1173725050390
2007-03-12T22:05:16.720Z,59.3566666667,-153.4313333333,-1.39,0.1,1173737116720
2007-03-12T23:12:32.520Z,51.7968333333,-178.8026666667,3.29,0.6,1173741152520
2007-03-13T00:18:05.520Z,58.2641666667,-154.9068333333,3.48,0.8,1173745085520
2007-03-13T00:31:28.600Z,51.7928333333,-178.7976666667,4.96,1.1,1173745888600
2007-03-13T00:55:15.140Z,51.8605,-178.883,4.76,1.1,1173747315140
2007-03-13T01:20:06.490Z,51.7795,-178.8393333333,6.37,1.3,1173748806490
2007-03-13T03:56:14.940Z,51.948,-176.8153333333,-3,1.5,1173758174940
2007-03-13T04:00:01.570Z,51.9515,-176.8138333333,-3,1.4,1173758401570
2007-03-13T04:05:30.280Z,51.939,-176.8183333333,-3,1.9,1173758730280
2007-03-13T05:07:03.660Z,51.8041666667,-178.8191666667,5.48,0.8,1173762423660
2007-03-13T05:21:12.010Z,51.9423333333,-176.8198333333,-3,1.7,1173763272010
2007-03-13T06:11:44.850Z,53.3686666667,-167.4931666667,28.29,1.7,1173766304850
2007-03-13T06:18:17.960Z,51.803,-178.7955,5.27,0.6,1173766697960
2007-03-13T06:40:02.980Z,51.9333333333,-176.8208333333,-3,1.6,1173768002980
2007-03-13T07:42:02.050Z,57.9103333333,-156.8121666667,10.27,1.4,1173771722050
2007-03-13T07:59:40.660Z,57.8883333333,-156.8651666667,8.91,1.8,1173772780660
2007-03-13T09:10:30.650Z,51.8295,-178.8318333333,2.64,1,1173777030650
2007-03-13T09:23:56.410Z,51.8036666667,-178.8216666667,5.45,0.9,1173777836410
2007-03-13T11:44:59.570Z,58.161,-155.3786666667,2.2,0.7,1173786299570
2007-03-13T20:23:38.460Z,58.3405,-154.9346666667,3.12,0.8,1173817418460
2007-03-13T22:29:36.360Z,58.177,-155.28,1.9,0.7,1173824976360
2007-03-13T23:01:16.170Z,61.2521666667,-152.2658333333,1.38,0.1,1173826876170
2007-03-14T04:58:09.600Z,61.3138333333,-152.3205,5.15,0.3,1173848289600
2007-03-14T06:10:47.500Z,51.8278333333,-178.8683333333,7.19,1.4,1173852647500
2007-03-14T08:48:45.110Z,51.7838333333,-178.802,5.95,1.3,1173862125110
2007-03-14T12:51:35.500Z,62.0026666667,-144.0583333333,0.34,1,1173876695500
2007-03-14T14:25:54.830Z,61.2956666667,-152.2145,0.96,0.2,1173882354830
2007-03-14T15:18:37.050Z,58.1691666667,-155.2878333333,1.8,0.8,1173885517050
2007-03-14T16:18:49.810Z,58.1648333333,-155.3813333333,0.96,0.5,1173889129810
2007-03-14T17:11:45.930Z,54.625,-163.5448333333,8.99,1.7,1173892305930
2007-03-14T18:06:59.700Z,58.3885,-155.1923333333,27.14,1.5,1173895619700
2007-03-14T19:07:11.950Z,52.2831666667,-174.2133333333,2.8,0.1,1173899231950
2007-03-14T19:12:33.810Z,58.2345,-155.1321666667,0.29,0.3,1173899553810
2007-03-14T21:35:37.110Z,54.6125,-163.5158333333,8.73,1.8,1173908137110
2007-03-14T22:04:58.510Z,54.6251666667,-163.5363333333,7.48,0.3,1173909898510
2007-03-15T01:16:54.350Z,51.7231666667,-176.9855,10.7,1.4,1173921414350
2007-03-15T01:53:30.040Z,61.0603333333,-152.3305,16.23,0.8,1173923610040
2007-03-15T02:12:09.830Z,54.856,-163.1678333333,1.73,1.5,1173924729830
2007-03-15T02:24:25.470Z,54.671,-163.5281666667,18.38,1.8,1173925465470
2007-03-15T02:56:57.250Z,54.6028333333,-163.4935,8.51,1.1,1173927417250
2007-03-15T05:27:48.330Z,51.7173333333,-179.2331666667,7.53,1.6,1173936468330
2007-03-15T11:57:20.930Z,61.1771666667,-152.2316666667,2.01,-0.1,1173959840930
2007-03-15T14:40:32.490Z,58.1721666667,-155.363,1.67,0.4,1173969632490
2007-03-15T17:39:05.850Z,51.7978333333,-178.8031666667,7.77,1.2,1173980345850
2007-03-15T19:16:47.160Z,57.8671666667,-156.8423333333,6.66,1.7,1173986207160
2007-03-15T19:16:47.420Z,57.8678333333,-156.8008333333,5.71,1.7,1173986207420
2007-03-16T00:09:15.260Z,53.2533333333,-168.3925,6.01,1.1,1174003755260
2007-03-16T01:24:50.910Z,51.9396666667,-176.8151666667,-3,1.6,1174008290910
2007-03-16T01:46:57.320Z,58.1718333333,-155.332,1.54,0.2,1174009617320
2007-03-16T01:54:52.810Z,58.2505,-154.8356666667,5.26,1.2,1174010092810
2007-03-16T02:25:53.920Z,58.46,-154.6481666667,4.5,1.1,1174011953920
2007-03-16T03:00:56.870Z,58.7433333333,-153.648,2.77,0.5,1174014056870
2007-03-16T03:04:51.910Z,58.7528333333,-153.6403333333,3.67,0.8,1174014291910
2007-03-16T04:35:09.700Z,58.1761666667,-155.3213333333,2.06,0.2,1174019709700
2007-03-16T06:38:03.300Z,54.6126666667,-163.5086666667,11.56,1.8,1174027083300
2007-03-16T13:43:17.480Z,61.3001666667,-152.2243333333,0.19,-0.2,1174052597480
2007-03-16T13:52:22.490Z,61.2698333333,-152.1463333333,0.83,-0.1,1174053142490
2007-03-16T13:52:54.210Z,61.3165,-152.247,-1.97,-0.3,1174053174210
2007-03-16T14:33:38.280Z,53.6821666667,-166.9498333333,6.39,0.8,1174055618280
2007-03-16T15:05:15.610Z,58.2258333333,-155.161,2.96,0.2,1174057515610
2007-03-16T15:53:49.230Z,58.2221666667,-155.1528333333,2.44,0.1,1174060429230
2007-03-16T17:38:43.290Z,61.241,-152.3995,6.91,0.3,1174066723290
2007-03-16T18:36:58.010Z,53.4978333333,-167.4558333333,15.41,1.5,1174070218010
2007-03-16T19:11:03.840Z,53.6758333333,-166.9693333333,6.91,0.9,1174072263840
2007-03-16T20:05:51.410Z,52.0476666667,-176.166,3.44,0.3,1174075551410
2007-03-16T20:11:02.500Z,61.1791666667,-152.224,2.79,-0.3,1174075862500
2007-03-17T01:41:36.050Z,58.2325,-155.1281666667,0.33,0.2,1174095696050
2007-03-17T02:00:26.090Z,61.3176666667,-152.2048333333,5.64,0,1174096826090
2007-03-17T02:51:24.250Z,61.3388333333,-152.2688333333,-3,0.1,1174099884250
2007-03-17T04:36:16.690Z,61.3223333333,-152.2196666667,3.67,-0.6,1174106176690
2007-03-17T06:29:00.710Z,58.1641666667,-155.3761666667,1.66,0.7,1174112940710
2007-03-17T06:39:31.140Z,58.0385,-155.4368333333,1.2,0.2,1174113571140
2007-03-17T06:59:18.520Z,61.351,-152.1761666667,9.64,0.6,1174114758520
2007-03-17T09:26:57.920Z,59.36,-153.4261666667,-0.51,0.1,1174123617920
2007-03-17T11:20:33.960Z,58.2931666667,-155.2586666667,7.61,0.5,1174130433960
2007-03-17T11:38:16.780Z,58.5878333333,-154.3665,7.86,0.9,1174131496780
2007-03-17T12:21:54.900Z,51.8268333333,-178.8318333333,5.06,0.9,1174134114900
2007-03-17T12:38:15.430Z,58.7453333333,-153.6718333333,2.92,0.8,1174135095430
2007-03-17T13:15:30.650Z,58.76,-153.671,3.4,0.1,1174137330650
2007-03-17T13:21:14.060Z,58.7396666667,-153.684,-3,1.2,1174137674060
2007-03-17T13:21:33.240Z,58.7643333333,-153.6665,4.64,0.5,1174137693240
2007-03-17T13:25:52.050Z,61.2981666667,-152.237,2.37,-0.1,1174137952050
2007-03-17T15:23:12.050Z,53.7905,-166.6958333333,3.54,0.6,1174144992050
2007-03-17T15:22:19.830Z,53.4953333333,-167.4766666667,16.06,2.1,1174144939830
2007-03-17T18:21:50.580Z,53.7666666667,-166.7123333333,3.23,0.8,1174155710580
2007-03-17T19:30:44.700Z,53.3876666667,-168.1753333333,-0.58,0.5,1174159844700
